census_tract,GEOID,income_group_code,income_group,cra_level,nLoans1,nLoans100k,nLoans250k,nLoansToSmallest,nLoansTotal,nWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoansTotal_adj,amtWorkingLoans_adj,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),"Number of jobs for workers with Race: White, Alone",Number of jobs for workers with Race: Black or African American Alone,Number of jobs for workers with Race: American Indian or Alaska Native Alone,Number of jobs for workers with Race: Asian Alone,Number of jobs for workers with Race: Native Hawaiian or Other Pacific Islander Alone,Number of jobs for workers with Race: Two or More Race Groups,Number of jobs for workers with Ethnicity: Not Hispanic or Latino,Number of jobs for workers with Ethnicity: Hispanic or Latino,Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Number of jobs for workers with Sex: Male,Number of jobs for workers with Sex: Female,Number of jobs for workers at firms with Firm Age: 0-1 Years,Number of jobs for workers at firms with Firm Age: 2-3 Years,Number of jobs for workers at firms with Firm Age: 4-5 Years,Number of jobs for workers at firms with Firm Age: 6-10 Years,Number of jobs for workers at firms with Firm Age: 11+ Years,Number of jobs for workers at firms with Firm Size: 0-19 Employees,Number of jobs for workers at firms with Firm Size: 20-49 Employees,Number of jobs for workers at firms with Firm Size: 50-249 Employees,Number of jobs for workers at firms with Firm Size: 250-499 Employees,Number of jobs for workers at firms with Firm Size: 500+ Employees,nWorkingLoans_per_sbjob2015,amtWorkingLoans_per_sbjob2015_adj
1803.0,14000US24510180300,14,,unknown,177,7,7,82,191,142.0,2549204.4866268393,1442608.76238023,4570915.824376877,1380192.6341684288,8562729.073383946,8073696.659183978,203.0,46.0,109.0,48.0,57.0,65.0,81.0,0.0,0.0,0.0,51.0,6.0,7.0,26.0,2.0,0.0,0.0,7.0,12.0,0.0,26.0,1.0,36.0,4.0,22.0,3.0,0.0,94.0,81.0,0.0,26.0,0.0,2.0,190.0,13.0,23.0,44.0,40.0,50.0,113.0,90.0,11.0,24.0,19.0,23.0,126.0,129.0,71.0,1.0,0.0,2.0,1.1007751937984496,62586.795807627735
1803.0,14000US24510180300,5,40% to 50% of MFI,low,177,7,7,82,191,142.0,2549204.4866268393,1442608.76238023,4570915.824376877,1380192.6341684288,8562729.073383946,8073696.659183978,203.0,46.0,109.0,48.0,57.0,65.0,81.0,0.0,0.0,0.0,51.0,6.0,7.0,26.0,2.0,0.0,0.0,7.0,12.0,0.0,26.0,1.0,36.0,4.0,22.0,3.0,0.0,94.0,81.0,0.0,26.0,0.0,2.0,190.0,13.0,23.0,44.0,40.0,50.0,113.0,90.0,11.0,24.0,19.0,23.0,126.0,129.0,71.0,1.0,0.0,2.0,1.1007751937984496,62586.795807627735
1803.0,14000US24510180300,5,40% to 50% of MFI,low,177,7,7,82,191,142.0,2549204.4866268393,1442608.76238023,4570915.824376877,1380192.6341684288,8562729.073383946,8073696.659183978,203.0,46.0,109.0,48.0,57.0,65.0,81.0,0.0,0.0,0.0,51.0,6.0,7.0,26.0,2.0,0.0,0.0,7.0,12.0,0.0,26.0,1.0,36.0,4.0,22.0,3.0,0.0,94.0,81.0,0.0,26.0,0.0,2.0,190.0,13.0,23.0,44.0,40.0,50.0,113.0,90.0,11.0,24.0,19.0,23.0,126.0,129.0,71.0,1.0,0.0,2.0,1.1007751937984496,62586.795807627735
1803.0,14000US24510180300,5,40% to 50% of MFI,low,177,7,7,82,191,142.0,2549204.4866268393,1442608.76238023,4570915.824376877,1380192.6341684288,8562729.073383946,8073696.659183978,203.0,46.0,109.0,48.0,57.0,65.0,81.0,0.0,0.0,0.0,51.0,6.0,7.0,26.0,2.0,0.0,0.0,7.0,12.0,0.0,26.0,1.0,36.0,4.0,22.0,3.0,0.0,94.0,81.0,0.0,26.0,0.0,2.0,190.0,13.0,23.0,44.0,40.0,50.0,113.0,90.0,11.0,24.0,19.0,23.0,126.0,129.0,71.0,1.0,0.0,2.0,1.1007751937984496,62586.795807627735
1803.0,14000US24510180300,5,40% to 50% of MFI,low,177,7,7,82,191,142.0,2549204.4866268393,1442608.76238023,4570915.824376877,1380192.6341684288,8562729.073383946,8073696.659183978,203.0,46.0,109.0,48.0,57.0,65.0,81.0,0.0,0.0,0.0,51.0,6.0,7.0,26.0,2.0,0.0,0.0,7.0,12.0,0.0,26.0,1.0,36.0,4.0,22.0,3.0,0.0,94.0,81.0,0.0,26.0,0.0,2.0,190.0,13.0,23.0,44.0,40.0,50.0,113.0,90.0,11.0,24.0,19.0,23.0,126.0,129.0,71.0,1.0,0.0,2.0,1.1007751937984496,62586.795807627735
1803.0,14000US24510180300,5,40% to 50% of MFI,low,177,7,7,82,191,142.0,2549204.4866268393,1442608.76238023,4570915.824376877,1380192.6341684288,8562729.073383946,8073696.659183978,203.0,46.0,109.0,48.0,57.0,65.0,81.0,0.0,0.0,0.0,51.0,6.0,7.0,26.0,2.0,0.0,0.0,7.0,12.0,0.0,26.0,1.0,36.0,4.0,22.0,3.0,0.0,94.0,81.0,0.0,26.0,0.0,2.0,190.0,13.0,23.0,44.0,40.0,50.0,113.0,90.0,11.0,24.0,19.0,23.0,126.0,129.0,71.0,1.0,0.0,2.0,1.1007751937984496,62586.795807627735
1803.0,14000US24510180300,5,40% to 50% of MFI,low,177,7,7,82,191,142.0,2549204.4866268393,1442608.76238023,4570915.824376877,1380192.6341684288,8562729.073383946,8073696.659183978,203.0,46.0,109.0,48.0,57.0,65.0,81.0,0.0,0.0,0.0,51.0,6.0,7.0,26.0,2.0,0.0,0.0,7.0,12.0,0.0,26.0,1.0,36.0,4.0,22.0,3.0,0.0,94.0,81.0,0.0,26.0,0.0,2.0,190.0,13.0,23.0,44.0,40.0,50.0,113.0,90.0,11.0,24.0,19.0,23.0,126.0,129.0,71.0,1.0,0.0,2.0,1.1007751937984496,62586.795807627735
1901.0,14000US24510190100,4,30% to 40% of MFI,low,69,1,3,35,73,29.0,615629.2418289558,106600.04389741516,1531573.2971103485,351910.27652502985,2253802.582836719,1976674.453843351,131.0,17.0,80.0,34.0,12.0,58.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,0.0,41.0,82.0,0.0,7.0,0.0,1.0,129.0,2.0,20.0,37.0,35.0,22.0,56.0,75.0,5.0,3.0,2.0,41.0,80.0,35.0,29.0,0.0,61.0,6.0,0.8285714285714286,56476.412966952885
1901.0,14000US24510190100,3,20% to 30% of MFI,low,69,1,3,35,73,29.0,615629.2418289558,106600.04389741516,1531573.2971103485,351910.27652502985,2253802.582836719,1976674.453843351,131.0,17.0,80.0,34.0,12.0,58.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,0.0,41.0,82.0,0.0,7.0,0.0,1.0,129.0,2.0,20.0,37.0,35.0,22.0,56.0,75.0,5.0,3.0,2.0,41.0,80.0,35.0,29.0,0.0,61.0,6.0,0.8285714285714286,56476.412966952885
1901.0,14000US24510190100,3,20% to 30% of MFI,low,69,1,3,35,73,29.0,615629.2418289558,106600.04389741516,1531573.2971103485,351910.27652502985,2253802.582836719,1976674.453843351,131.0,17.0,80.0,34.0,12.0,58.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,0.0,41.0,82.0,0.0,7.0,0.0,1.0,129.0,2.0,20.0,37.0,35.0,22.0,56.0,75.0,5.0,3.0,2.0,41.0,80.0,35.0,29.0,0.0,61.0,6.0,0.8285714285714286,56476.412966952885
1901.0,14000US24510190100,3,20% to 30% of MFI,low,69,1,3,35,73,29.0,615629.2418289558,106600.04389741516,1531573.2971103485,351910.27652502985,2253802.582836719,1976674.453843351,131.0,17.0,80.0,34.0,12.0,58.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,0.0,41.0,82.0,0.0,7.0,0.0,1.0,129.0,2.0,20.0,37.0,35.0,22.0,56.0,75.0,5.0,3.0,2.0,41.0,80.0,35.0,29.0,0.0,61.0,6.0,0.8285714285714286,56476.412966952885
1901.0,14000US24510190100,3,20% to 30% of MFI,low,69,1,3,35,73,29.0,615629.2418289558,106600.04389741516,1531573.2971103485,351910.27652502985,2253802.582836719,1976674.453843351,131.0,17.0,80.0,34.0,12.0,58.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,0.0,41.0,82.0,0.0,7.0,0.0,1.0,129.0,2.0,20.0,37.0,35.0,22.0,56.0,75.0,5.0,3.0,2.0,41.0,80.0,35.0,29.0,0.0,61.0,6.0,0.8285714285714286,56476.412966952885
1901.0,14000US24510190100,3,20% to 30% of MFI,low,69,1,3,35,73,29.0,615629.2418289558,106600.04389741516,1531573.2971103485,351910.27652502985,2253802.582836719,1976674.453843351,131.0,17.0,80.0,34.0,12.0,58.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,0.0,41.0,82.0,0.0,7.0,0.0,1.0,129.0,2.0,20.0,37.0,35.0,22.0,56.0,75.0,5.0,3.0,2.0,41.0,80.0,35.0,29.0,0.0,61.0,6.0,0.8285714285714286,56476.412966952885
1901.0,14000US24510190100,4,30% to 40% of MFI,low,69,1,3,35,73,29.0,615629.2418289558,106600.04389741516,1531573.2971103485,351910.27652502985,2253802.582836719,1976674.453843351,131.0,17.0,80.0,34.0,12.0,58.0,61.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,0.0,41.0,82.0,0.0,7.0,0.0,1.0,129.0,2.0,20.0,37.0,35.0,22.0,56.0,75.0,5.0,3.0,2.0,41.0,80.0,35.0,29.0,0.0,61.0,6.0,0.8285714285714286,56476.412966952885
1902.0,14000US24510190200,5,40% to 50% of MFI,low,93,1,1,58,95,70.0,1148803.972190753,200000.0,298986.097573488,603121.9793808912,1647790.0697642409,1454896.0662313832,78.0,16.0,37.0,25.0,26.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,42.0,24.0,0.0,12.0,0.0,0.0,76.0,2.0,10.0,16.0,18.0,18.0,38.0,40.0,8.0,9.0,1.0,2.0,58.0,69.0,0.0,0.0,6.0,3.0,1.0144927536231885,21085.450235237437
1902.0,14000US24510190200,5,40% to 50% of MFI,low,93,1,1,58,95,70.0,1148803.972190753,200000.0,298986.097573488,603121.9793808912,1647790.0697642409,1454896.0662313832,78.0,16.0,37.0,25.0,26.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,42.0,24.0,0.0,12.0,0.0,0.0,76.0,2.0,10.0,16.0,18.0,18.0,38.0,40.0,8.0,9.0,1.0,2.0,58.0,69.0,0.0,0.0,6.0,3.0,1.0144927536231885,21085.450235237437
1902.0,14000US24510190200,5,40% to 50% of MFI,low,93,1,1,58,95,70.0,1148803.972190753,200000.0,298986.097573488,603121.9793808912,1647790.0697642409,1454896.0662313832,78.0,16.0,37.0,25.0,26.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,42.0,24.0,0.0,12.0,0.0,0.0,76.0,2.0,10.0,16.0,18.0,18.0,38.0,40.0,8.0,9.0,1.0,2.0,58.0,69.0,0.0,0.0,6.0,3.0,1.0144927536231885,21085.450235237437
1902.0,14000US24510190200,5,40% to 50% of MFI,low,93,1,1,58,95,70.0,1148803.972190753,200000.0,298986.097573488,603121.9793808912,1647790.0697642409,1454896.0662313832,78.0,16.0,37.0,25.0,26.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,42.0,24.0,0.0,12.0,0.0,0.0,76.0,2.0,10.0,16.0,18.0,18.0,38.0,40.0,8.0,9.0,1.0,2.0,58.0,69.0,0.0,0.0,6.0,3.0,1.0144927536231885,21085.450235237437
1902.0,14000US24510190200,5,40% to 50% of MFI,low,93,1,1,58,95,70.0,1148803.972190753,200000.0,298986.097573488,603121.9793808912,1647790.0697642409,1454896.0662313832,78.0,16.0,37.0,25.0,26.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,42.0,24.0,0.0,12.0,0.0,0.0,76.0,2.0,10.0,16.0,18.0,18.0,38.0,40.0,8.0,9.0,1.0,2.0,58.0,69.0,0.0,0.0,6.0,3.0,1.0144927536231885,21085.450235237437
1902.0,14000US24510190200,5,40% to 50% of MFI,low,93,1,1,58,95,70.0,1148803.972190753,200000.0,298986.097573488,603121.9793808912,1647790.0697642409,1454896.0662313832,78.0,16.0,37.0,25.0,26.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,42.0,24.0,0.0,12.0,0.0,0.0,76.0,2.0,10.0,16.0,18.0,18.0,38.0,40.0,8.0,9.0,1.0,2.0,58.0,69.0,0.0,0.0,6.0,3.0,1.0144927536231885,21085.450235237437
1902.0,14000US24510190200,6,50% to 60% of MFI,moderate,93,1,1,58,95,70.0,1148803.972190753,200000.0,298986.097573488,603121.9793808912,1647790.0697642409,1454896.0662313832,78.0,16.0,37.0,25.0,26.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,42.0,24.0,0.0,12.0,0.0,0.0,76.0,2.0,10.0,16.0,18.0,18.0,38.0,40.0,8.0,9.0,1.0,2.0,58.0,69.0,0.0,0.0,6.0,3.0,1.0144927536231885,21085.450235237437
1903.0,14000US24510190300,4,30% to 40% of MFI,low,84,0,3,43,87,15.0,609411.5287973948,0.0,2145679.566916582,1220077.7734806126,2755091.095713977,2390771.74004827,145.0,23.0,101.0,21.0,43.0,81.0,21.0,0.0,0.0,0.0,21.0,53.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,7.0,0.0,78.0,53.0,0.0,10.0,1.0,3.0,138.0,7.0,34.0,36.0,36.0,16.0,67.0,78.0,6.0,28.0,3.0,35.0,73.0,69.0,20.0,48.0,7.0,1.0,0.21739130434782608,34648.865797801016
1903.0,14000US24510190300,4,30% to 40% of MFI,low,84,0,3,43,87,15.0,609411.5287973948,0.0,2145679.566916582,1220077.7734806126,2755091.095713977,2390771.74004827,145.0,23.0,101.0,21.0,43.0,81.0,21.0,0.0,0.0,0.0,21.0,53.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,7.0,0.0,78.0,53.0,0.0,10.0,1.0,3.0,138.0,7.0,34.0,36.0,36.0,16.0,67.0,78.0,6.0,28.0,3.0,35.0,73.0,69.0,20.0,48.0,7.0,1.0,0.21739130434782608,34648.865797801016
1903.0,14000US24510190300,4,30% to 40% of MFI,low,84,0,3,43,87,15.0,609411.5287973948,0.0,2145679.566916582,1220077.7734806126,2755091.095713977,2390771.74004827,145.0,23.0,101.0,21.0,43.0,81.0,21.0,0.0,0.0,0.0,21.0,53.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,7.0,0.0,78.0,53.0,0.0,10.0,1.0,3.0,138.0,7.0,34.0,36.0,36.0,16.0,67.0,78.0,6.0,28.0,3.0,35.0,73.0,69.0,20.0,48.0,7.0,1.0,0.21739130434782608,34648.865797801016
1903.0,14000US24510190300,4,30% to 40% of MFI,low,84,0,3,43,87,15.0,609411.5287973948,0.0,2145679.566916582,1220077.7734806126,2755091.095713977,2390771.74004827,145.0,23.0,101.0,21.0,43.0,81.0,21.0,0.0,0.0,0.0,21.0,53.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,7.0,0.0,78.0,53.0,0.0,10.0,1.0,3.0,138.0,7.0,34.0,36.0,36.0,16.0,67.0,78.0,6.0,28.0,3.0,35.0,73.0,69.0,20.0,48.0,7.0,1.0,0.21739130434782608,34648.865797801016
1903.0,14000US24510190300,4,30% to 40% of MFI,low,84,0,3,43,87,15.0,609411.5287973948,0.0,2145679.566916582,1220077.7734806126,2755091.095713977,2390771.74004827,145.0,23.0,101.0,21.0,43.0,81.0,21.0,0.0,0.0,0.0,21.0,53.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,7.0,0.0,78.0,53.0,0.0,10.0,1.0,3.0,138.0,7.0,34.0,36.0,36.0,16.0,67.0,78.0,6.0,28.0,3.0,35.0,73.0,69.0,20.0,48.0,7.0,1.0,0.21739130434782608,34648.865797801016
1903.0,14000US24510190300,4,30% to 40% of MFI,low,84,0,3,43,87,15.0,609411.5287973948,0.0,2145679.566916582,1220077.7734806126,2755091.095713977,2390771.74004827,145.0,23.0,101.0,21.0,43.0,81.0,21.0,0.0,0.0,0.0,21.0,53.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,7.0,0.0,78.0,53.0,0.0,10.0,1.0,3.0,138.0,7.0,34.0,36.0,36.0,16.0,67.0,78.0,6.0,28.0,3.0,35.0,73.0,69.0,20.0,48.0,7.0,1.0,0.21739130434782608,34648.865797801016
1903.0,14000US24510190300,4,30% to 40% of MFI,low,84,0,3,43,87,15.0,609411.5287973948,0.0,2145679.566916582,1220077.7734806126,2755091.095713977,2390771.74004827,145.0,23.0,101.0,21.0,43.0,81.0,21.0,0.0,0.0,0.0,21.0,53.0,0.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,7.0,0.0,78.0,53.0,0.0,10.0,1.0,3.0,138.0,7.0,34.0,36.0,36.0,16.0,67.0,78.0,6.0,28.0,3.0,35.0,73.0,69.0,20.0,48.0,7.0,1.0,0.21739130434782608,34648.865797801016
2001.0,14000US24510200100,4,30% to 40% of MFI,low,29,0,0,19,29,7.0,192667.94044967068,0.0,0.0,160884.27720665204,192667.94044967068,89067.42291787222,1014.0,85.0,607.0,322.0,132.0,387.0,495.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,1.0,860.0,0.0,34.0,7.0,0.0,216.0,703.0,6.0,81.0,0.0,8.0,996.0,18.0,109.0,195.0,334.0,291.0,269.0,745.0,7.0,1.0,5.0,9.0,992.0,40.0,2.0,3.0,2.0,967.0,0.175,2226.685572946805
2001.0,14000US24510200100,5,40% to 50% of MFI,low,29,0,0,19,29,7.0,192667.94044967068,0.0,0.0,160884.27720665204,192667.94044967068,89067.42291787222,1014.0,85.0,607.0,322.0,132.0,387.0,495.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,1.0,860.0,0.0,34.0,7.0,0.0,216.0,703.0,6.0,81.0,0.0,8.0,996.0,18.0,109.0,195.0,334.0,291.0,269.0,745.0,7.0,1.0,5.0,9.0,992.0,40.0,2.0,3.0,2.0,967.0,0.175,2226.685572946805
2001.0,14000US24510200100,5,40% to 50% of MFI,low,29,0,0,19,29,7.0,192667.94044967068,0.0,0.0,160884.27720665204,192667.94044967068,89067.42291787222,1014.0,85.0,607.0,322.0,132.0,387.0,495.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,1.0,860.0,0.0,34.0,7.0,0.0,216.0,703.0,6.0,81.0,0.0,8.0,996.0,18.0,109.0,195.0,334.0,291.0,269.0,745.0,7.0,1.0,5.0,9.0,992.0,40.0,2.0,3.0,2.0,967.0,0.175,2226.685572946805
2001.0,14000US24510200100,5,40% to 50% of MFI,low,29,0,0,19,29,7.0,192667.94044967068,0.0,0.0,160884.27720665204,192667.94044967068,89067.42291787222,1014.0,85.0,607.0,322.0,132.0,387.0,495.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,1.0,860.0,0.0,34.0,7.0,0.0,216.0,703.0,6.0,81.0,0.0,8.0,996.0,18.0,109.0,195.0,334.0,291.0,269.0,745.0,7.0,1.0,5.0,9.0,992.0,40.0,2.0,3.0,2.0,967.0,0.175,2226.685572946805
2001.0,14000US24510200100,5,40% to 50% of MFI,low,29,0,0,19,29,7.0,192667.94044967068,0.0,0.0,160884.27720665204,192667.94044967068,89067.42291787222,1014.0,85.0,607.0,322.0,132.0,387.0,495.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,1.0,860.0,0.0,34.0,7.0,0.0,216.0,703.0,6.0,81.0,0.0,8.0,996.0,18.0,109.0,195.0,334.0,291.0,269.0,745.0,7.0,1.0,5.0,9.0,992.0,40.0,2.0,3.0,2.0,967.0,0.175,2226.685572946805
2001.0,14000US24510200100,5,40% to 50% of MFI,low,29,0,0,19,29,7.0,192667.94044967068,0.0,0.0,160884.27720665204,192667.94044967068,89067.42291787222,1014.0,85.0,607.0,322.0,132.0,387.0,495.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,1.0,860.0,0.0,34.0,7.0,0.0,216.0,703.0,6.0,81.0,0.0,8.0,996.0,18.0,109.0,195.0,334.0,291.0,269.0,745.0,7.0,1.0,5.0,9.0,992.0,40.0,2.0,3.0,2.0,967.0,0.175,2226.685572946805
2001.0,14000US24510200100,6,50% to 60% of MFI,moderate,29,0,0,19,29,7.0,192667.94044967068,0.0,0.0,160884.27720665204,192667.94044967068,89067.42291787222,1014.0,85.0,607.0,322.0,132.0,387.0,495.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,2.0,0.0,0.0,0.0,72.0,0.0,8.0,1.0,860.0,0.0,34.0,7.0,0.0,216.0,703.0,6.0,81.0,0.0,8.0,996.0,18.0,109.0,195.0,334.0,291.0,269.0,745.0,7.0,1.0,5.0,9.0,992.0,40.0,2.0,3.0,2.0,967.0,0.175,2226.685572946805
2002.0,14000US24510200200,5,40% to 50% of MFI,low,125,6,7,44,138,124.0,1735901.8975692377,1209332.9018397965,2678855.961567269,1652954.7037261962,5624090.760976302,5510526.981830868,381.0,88.0,205.0,88.0,94.0,162.0,125.0,0.0,0.0,0.0,101.0,61.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,73.0,40.0,0.0,156.0,189.0,1.0,30.0,1.0,4.0,360.0,21.0,53.0,119.0,73.0,48.0,233.0,148.0,22.0,3.0,34.0,94.0,228.0,207.0,98.0,0.0,73.0,3.0,0.5990338164251208,26620.903293868927
2002.0,14000US24510200200,6,50% to 60% of MFI,moderate,125,6,7,44,138,124.0,1735901.8975692377,1209332.9018397965,2678855.961567269,1652954.7037261962,5624090.760976302,5510526.981830868,381.0,88.0,205.0,88.0,94.0,162.0,125.0,0.0,0.0,0.0,101.0,61.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,73.0,40.0,0.0,156.0,189.0,1.0,30.0,1.0,4.0,360.0,21.0,53.0,119.0,73.0,48.0,233.0,148.0,22.0,3.0,34.0,94.0,228.0,207.0,98.0,0.0,73.0,3.0,0.5990338164251208,26620.903293868927
2002.0,14000US24510200200,6,50% to 60% of MFI,moderate,125,6,7,44,138,124.0,1735901.8975692377,1209332.9018397965,2678855.961567269,1652954.7037261962,5624090.760976302,5510526.981830868,381.0,88.0,205.0,88.0,94.0,162.0,125.0,0.0,0.0,0.0,101.0,61.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,73.0,40.0,0.0,156.0,189.0,1.0,30.0,1.0,4.0,360.0,21.0,53.0,119.0,73.0,48.0,233.0,148.0,22.0,3.0,34.0,94.0,228.0,207.0,98.0,0.0,73.0,3.0,0.5990338164251208,26620.903293868927
2002.0,14000US24510200200,6,50% to 60% of MFI,moderate,125,6,7,44,138,124.0,1735901.8975692377,1209332.9018397965,2678855.961567269,1652954.7037261962,5624090.760976302,5510526.981830868,381.0,88.0,205.0,88.0,94.0,162.0,125.0,0.0,0.0,0.0,101.0,61.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,73.0,40.0,0.0,156.0,189.0,1.0,30.0,1.0,4.0,360.0,21.0,53.0,119.0,73.0,48.0,233.0,148.0,22.0,3.0,34.0,94.0,228.0,207.0,98.0,0.0,73.0,3.0,0.5990338164251208,26620.903293868927
2002.0,14000US24510200200,6,50% to 60% of MFI,moderate,125,6,7,44,138,124.0,1735901.8975692377,1209332.9018397965,2678855.961567269,1652954.7037261962,5624090.760976302,5510526.981830868,381.0,88.0,205.0,88.0,94.0,162.0,125.0,0.0,0.0,0.0,101.0,61.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,73.0,40.0,0.0,156.0,189.0,1.0,30.0,1.0,4.0,360.0,21.0,53.0,119.0,73.0,48.0,233.0,148.0,22.0,3.0,34.0,94.0,228.0,207.0,98.0,0.0,73.0,3.0,0.5990338164251208,26620.903293868927
