rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,institution_name,agency,loan_to,action_taken,income_group,inflation_factor,amtLoans1_adjusted,amtLoans100k_adjusted,amtLoans250k_adjusted,amtLoansToSmallest_adjusted,amtLoansAff_adjusted
1790336,12383,3,2007,4,1,29,510,41180,3.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
1790337,12383,3,2007,4,1,29,510,41180,3.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
1796343,12633,3,2007,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,0.0,0.0,0.0,0.0,0.0
1796344,12633,3,2007,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,1,520000,1,520000,0,0,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,0.0,0.0,597480.0,597480.0,0.0
1796345,12633,3,2007,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
1796346,12633,3,2007,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
1796347,12633,3,2007,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
1796348,12633,3,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
1946999,20852,3,2007,4,1,29,510,41180,-1.0,N,N,S,101,1,32000,0,0,0,0,1,32000,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,36768.0,0.0,0.0,36768.0,0.0
1947000,20852,3,2007,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
1947001,20852,3,2007,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
1947002,20852,3,2007,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
1947003,20852,3,2007,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
1947004,20852,3,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2079052,27237,3,2007,4,1,29,510,41180,-1.0,N,N,S,101,8,576000,6,1204000,8,4849000,15,4891000,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,661824.0,1383396.0,5571501.0,5619759.0,0.0
2079053,27237,3,2007,4,1,29,510,41180,-1.0,N,N,S,102,26,1764000,11,2044000,15,8055000,21,3461000,0,0,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,2026836.0,2348556.0,9255195.0,3976689.0,0.0
2079054,27237,3,2007,4,1,29,510,41180,-1.0,N,N,S,103,14,679000,4,751000,5,1958000,15,2088000,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,780171.0,862899.0,2249742.0,2399112.0,0.0
2079055,27237,3,2007,4,1,29,510,41180,-1.0,N,N,S,104,1,10000,0,0,4,1550000,2,385000,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,11490.0,0.0,1780950.0,442365.0,0.0
2079056,27237,3,2007,4,1,29,510,41180,-1.0,N,N,S,105,6,359000,3,570000,5,3541000,10,3119000,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,412491.0,654930.0,4068609.0,3583731.0,0.0
2079057,27237,3,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2079235,27237,3,2007,4,6,29,510,41180,-1.0,N,N,S,101,0,0,0,0,4,3068000,0,0,0,0,Unknown,FDIC,Business,Purchase,Low Income (< 50% of MFI) - excluding 0),1.149,0.0,0.0,3525132.0,0.0,0.0
2079236,27237,3,2007,4,6,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Purchase,Moderate Income (50% to 80% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2079237,27237,3,2007,4,6,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Purchase,Middle Income (80% to 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2079238,27237,3,2007,4,6,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Purchase,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2079239,27237,3,2007,4,6,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Purchase,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
2079240,27237,3,2007,4,6,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Purchase,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2084832,27374,3,2007,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,0.0,0.0,0.0,0.0,0.0
2084833,27374,3,2007,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2084834,27374,3,2007,4,1,29,510,41180,-1.0,N,N,S,103,0,0,1,107000,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,0.0,122943.0,0.0,0.0,0.0
2084835,27374,3,2007,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2084836,27374,3,2007,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
2084837,27374,3,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2114111,29546,3,2007,4,1,29,510,41180,1.0,N,N,S,101,18,529000,0,0,4,1880000,1,83000,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,607821.0,0.0,2160120.0,95367.0,0.0
2114112,29546,3,2007,4,1,29,510,41180,1.0,N,N,S,102,0,0,2,333000,5,2990000,0,0,0,0,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,0.0,382617.0,3435510.0,0.0,0.0
2114113,29546,3,2007,4,1,29,510,41180,1.0,N,N,S,103,0,0,0,0,1,600000,0,0,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,0.0,0.0,689400.0,0.0,0.0
2114114,29546,3,2007,4,1,29,510,41180,1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2114115,29546,3,2007,4,1,29,510,41180,1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
2114116,29546,3,2007,4,1,29,510,41180,1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2200979,33535,3,2007,4,1,29,510,41180,-1.0,N,N,S,101,86,702000,0,0,0,0,86,702000,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,806598.0,0.0,0.0,806598.0,0.0
2200980,33535,3,2007,4,1,29,510,41180,-1.0,N,N,S,102,162,1477000,0,0,0,0,162,1477000,0,0,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,1697073.0,0.0,0.0,1697073.0,0.0
2200981,33535,3,2007,4,1,29,510,41180,-1.0,N,N,S,103,114,1075000,0,0,0,0,114,1075000,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,1235175.0,0.0,0.0,1235175.0,0.0
2200982,33535,3,2007,4,1,29,510,41180,-1.0,N,N,S,104,11,54000,0,0,0,0,11,54000,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,62046.0,0.0,0.0,62046.0,0.0
2200983,33535,3,2007,4,1,29,510,41180,-1.0,N,N,S,105,5,78000,0,0,0,0,5,78000,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,89622.0,0.0,0.0,89622.0,0.0
2200984,33535,3,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2290708,33778,3,2007,4,1,29,510,41180,-1.0,N,N,S,101,280,1880000,1,200000,0,0,25,161000,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,2160120.0,229800.0,0.0,184989.0,0.0
2290709,33778,3,2007,4,1,29,510,41180,-1.0,N,N,S,102,508,3152000,0,0,0,0,59,340000,0,0,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,3621648.0,0.0,0.0,390660.0,0.0
2290710,33778,3,2007,4,1,29,510,41180,-1.0,N,N,S,103,205,1729000,0,0,0,0,20,121000,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,1986621.0,0.0,0.0,139029.0,0.0
2290711,33778,3,2007,4,1,29,510,41180,-1.0,N,N,S,104,20,119000,0,0,0,0,1,2000,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,136731.0,0.0,0.0,2298.0,0.0
2290712,33778,3,2007,4,1,29,510,41180,-1.0,N,N,S,105,29,190000,0,0,0,0,2,10000,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,218310.0,0.0,0.0,11490.0,0.0
2290713,33778,3,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2404733,35575,3,2007,4,1,29,510,41180,-1.0,N,N,S,101,36,1056000,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,1213344.0,0.0,0.0,0.0,0.0
2404734,35575,3,2007,4,1,29,510,41180,-1.0,N,N,S,102,73,2532000,0,0,1,260000,0,0,4,486000,Unknown,FDIC,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,2909268.0,0.0,298740.0,0.0,558414.0
2404735,35575,3,2007,4,1,29,510,41180,-1.0,N,N,S,103,34,822000,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Middle Income (80% to 120% of MFI),1.149,944478.0,0.0,0.0,0.0,0.0
2404736,35575,3,2007,4,1,29,510,41180,-1.0,N,N,S,104,5,90000,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Upper Income (> 120% of MFI),1.149,103410.0,0.0,0.0,0.0,0.0
2404737,35575,3,2007,4,1,29,510,41180,-1.0,N,N,S,105,3,85000,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Income Not Known (0),1.149,97665.0,0.0,0.0,0.0,0.0
2404738,35575,3,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2523707,2630,4,2007,4,1,29,510,41180,-1.0,N,N,S,101,1,30000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,34470.0,0.0,0.0,0.0,0.0
2523708,2630,4,2007,4,1,29,510,41180,-1.0,N,N,S,102,1,35000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,40215.0,0.0,0.0,0.0,0.0
2523709,2630,4,2007,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2523710,2630,4,2007,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2523711,2630,4,2007,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
2523712,2630,4,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2580227,6069,4,2007,4,1,29,510,41180,-1.0,N,N,S,101,0,0,1,204000,0,0,1,204000,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,0.0,234396.0,0.0,234396.0,0.0
2580228,6069,4,2007,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2580229,6069,4,2007,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2580230,6069,4,2007,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2580231,6069,4,2007,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
2580232,6069,4,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2650867,8551,4,2007,4,1,29,510,41180,-1.0,N,N,S,101,13,52000,0,0,0,0,12,40000,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,59748.0,0.0,0.0,45960.0,0.0
2650868,8551,4,2007,4,1,29,510,41180,-1.0,N,N,S,102,27,90000,0,0,0,0,27,90000,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,103410.0,0.0,0.0,103410.0,0.0
2650869,8551,4,2007,4,1,29,510,41180,-1.0,N,N,S,103,11,63000,0,0,0,0,11,63000,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,72387.0,0.0,0.0,72387.0,0.0
2650870,8551,4,2007,4,1,29,510,41180,-1.0,N,N,S,104,2,12000,0,0,0,0,1,7000,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,13788.0,0.0,0.0,8043.0,0.0
2650871,8551,4,2007,4,1,29,510,41180,-1.0,N,N,S,105,1,4000,0,0,0,0,1,4000,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,4596.0,0.0,0.0,4596.0,0.0
2650872,8551,4,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2751365,13181,4,2007,4,1,29,510,41180,-1.0,N,N,S,101,119,501000,0,0,0,0,51,291000,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,575649.0,0.0,0.0,334359.0,0.0
2751366,13181,4,2007,4,1,29,510,41180,-1.0,N,N,S,102,308,1405000,0,0,0,0,135,932000,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,1614345.0,0.0,0.0,1070868.0,0.0
2751367,13181,4,2007,4,1,29,510,41180,-1.0,N,N,S,103,209,819000,0,0,0,0,95,465000,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,941031.0,0.0,0.0,534285.0,0.0
2751368,13181,4,2007,4,1,29,510,41180,-1.0,N,N,S,104,14,22000,0,0,0,0,5,5000,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,25278.0,0.0,0.0,5745.0,0.0
2751369,13181,4,2007,4,1,29,510,41180,-1.0,N,N,S,105,19,137000,0,0,0,0,6,108000,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,157413.0,0.0,0.0,124092.0,0.0
2751370,13181,4,2007,4,1,29,510,41180,-1.0,N,N,S,106,5,7000,0,0,0,0,2,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,8043.0,0.0,0.0,0.0,0.0
2774050,13181,4,2007,5,1,29,510,41180,-1.0,N,N,S,101,1,2000,0,0,0,0,1,2000,0,0,Unknown,OTS,Farm,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,2298.0,0.0,0.0,2298.0,0.0
2774051,13181,4,2007,5,1,29,510,41180,-1.0,N,N,S,102,8,50000,0,0,0,0,7,30000,0,0,Unknown,OTS,Farm,Origination,Moderate Income (50% to 80% of MFI),1.149,57450.0,0.0,0.0,34470.0,0.0
2774052,13181,4,2007,5,1,29,510,41180,-1.0,N,N,S,103,6,35000,0,0,0,0,4,12000,0,0,Unknown,OTS,Farm,Origination,Middle Income (80% to 120% of MFI),1.149,40215.0,0.0,0.0,13788.0,0.0
2774053,13181,4,2007,5,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Farm,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2774054,13181,4,2007,5,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Farm,Origination,Income Not Known (0),1.149,0.0,0.0,0.0,0.0,0.0
2774055,13181,4,2007,5,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Farm,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2884947,15044,4,2007,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,0.0,0.0,0.0,0.0,0.0
2884948,15044,4,2007,4,1,29,510,41180,-1.0,N,N,S,102,1,2000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,2298.0,0.0,0.0,0.0,0.0
2884949,15044,4,2007,4,1,29,510,41180,-1.0,N,N,S,103,3,13000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,14937.0,0.0,0.0,0.0,0.0
2884950,15044,4,2007,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2884951,15044,4,2007,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,1,738000,0,0,1,738000,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,0.0,0.0,847962.0,0.0,847962.0
2884952,15044,4,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2908994,15648,4,2007,4,1,29,510,41180,-1.0,N,N,S,101,449,2260000,0,0,0,0,43,340000,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,2596740.0,0.0,0.0,390660.0,0.0
2908995,15648,4,2007,4,1,29,510,41180,-1.0,N,N,S,102,1003,5558000,4,609000,1,500000,93,1150000,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,6386142.0,699741.0,574500.0,1321350.0,0.0
2908996,15648,4,2007,4,1,29,510,41180,-1.0,N,N,S,103,541,3095000,1,126000,0,0,66,833000,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,3556155.0,144774.0,0.0,957117.0,0.0
2908997,15648,4,2007,4,1,29,510,41180,-1.0,N,N,S,104,80,538000,0,0,1,290000,7,112000,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,618162.0,0.0,333210.0,128688.0,0.0
2908998,15648,4,2007,4,1,29,510,41180,-1.0,N,N,S,105,76,539000,0,0,0,0,4,77000,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,619311.0,0.0,0.0,88473.0,0.0
2908999,15648,4,2007,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2985333,16742,4,2007,4,1,29,510,41180,1.0,Y,N,S,101,2,149000,1,250000,2,643000,2,299000,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,171201.0,287250.0,738807.0,343551.0,0.0
2985334,16742,4,2007,4,1,29,510,41180,1.0,Y,N,S,102,4,250000,4,722000,8,4284000,8,1568000,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,287250.0,829578.0,4922316.0,1801632.0,0.0
2985335,16742,4,2007,4,1,29,510,41180,1.0,Y,N,S,103,5,380000,3,608000,2,1100000,7,1563000,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,436620.0,698592.0,1263900.0,1795887.0,0.0
2985336,16742,4,2007,4,1,29,510,41180,1.0,Y,N,S,104,1,99000,0,0,0,0,1,99000,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,113751.0,0.0,0.0,113751.0,0.0
2985337,16742,4,2007,4,1,29,510,41180,1.0,Y,N,S,105,0,0,1,150000,1,500000,1,150000,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,0.0,172350.0,574500.0,172350.0,0.0
2985338,16742,4,2007,4,1,29,510,41180,1.0,Y,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2985340,16742,4,2007,4,1,29,510,41180,-1.0,Y,N,S,101,2,125000,2,275000,0,0,4,400000,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,143625.0,315975.0,0.0,459600.0,0.0
2985341,16742,4,2007,4,1,29,510,41180,-1.0,Y,N,S,102,0,0,0,0,1,616000,1,616000,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,0.0,0.0,707784.0,707784.0,0.0
2985342,16742,4,2007,4,1,29,510,41180,-1.0,Y,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,0.0,0.0,0.0,0.0,0.0
2985343,16742,4,2007,4,1,29,510,41180,-1.0,Y,N,S,105,0,0,1,225000,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,0.0,258525.0,0.0,0.0,0.0
2985344,16742,4,2007,4,1,29,510,41180,-1.0,Y,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
2985346,16742,4,2007,4,1,29,510,41180,,Y,N,S,101,4,274000,3,525000,2,643000,6,699000,0,0,Unknown,OTS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.149,314826.0,603225.0,738807.0,803151.0,0.0
2985347,16742,4,2007,4,1,29,510,41180,,Y,N,S,102,4,250000,4,722000,9,4900000,9,2184000,0,0,Unknown,OTS,Business,Origination,Moderate Income (50% to 80% of MFI),1.149,287250.0,829578.0,5630100.0,2509416.0,0.0
2985348,16742,4,2007,4,1,29,510,41180,,Y,N,S,103,5,380000,3,608000,2,1100000,7,1563000,0,0,Unknown,OTS,Business,Origination,Middle Income (80% to 120% of MFI),1.149,436620.0,698592.0,1263900.0,1795887.0,0.0
2985349,16742,4,2007,4,1,29,510,41180,,Y,N,S,104,1,99000,0,0,0,0,1,99000,0,0,Unknown,OTS,Business,Origination,Upper Income (> 120% of MFI),1.149,113751.0,0.0,0.0,113751.0,0.0
2985350,16742,4,2007,4,1,29,510,41180,,Y,N,S,105,0,0,2,375000,1,500000,1,150000,0,0,Unknown,OTS,Business,Origination,Income Not Known (0),1.149,0.0,430875.0,574500.0,172350.0,0.0
2985351,16742,4,2007,4,1,29,510,41180,,Y,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (NA),1.149,0.0,0.0,0.0,0.0,0.0
49525,8,1,2008,4,1,29,510,41180,-1.0,N,N,S,101,14,344000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.148,394912.0,0.0,0.0,0.0,0.0
49526,8,1,2008,4,1,29,510,41180,-1.0,N,N,S,102,11,253000,0,0,1,500000,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.148,290444.0,0.0,574000.0,0.0,0.0
49527,8,1,2008,4,1,29,510,41180,-1.0,N,N,S,103,4,72000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.148,82656.0,0.0,0.0,0.0,0.0
49528,8,1,2008,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Upper Income (> 120% of MFI),1.148,0.0,0.0,0.0,0.0,0.0
