rownumber,respondentID,agency_code,activity_year,state,county,msa,census_tract,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group,loan_indicator
881395,16892,1,2015,24,510,12580.0,2608.0,76.0,N,N,L,5,N
881396,16892,1,2015,24,510,12580.0,2610.0,76.0,N,N,L,5,N
881397,16892,1,2015,24,510,12580.0,2710.01,76.0,N,N,L,5,N
881398,16892,1,2015,24,510,12580.0,2718.01,76.0,N,N,L,5,N
881399,16892,1,2015,24,510,12580.0,2718.02,76.0,N,N,L,5,N
881400,16892,1,2015,24,510,12580.0,2801.02,76.0,N,N,L,5,N
881401,16892,1,2015,24,510,12580.0,302.0,76.0,N,N,L,6,N
881402,16892,1,2015,24,510,12580.0,601.0,76.0,N,N,L,6,N
881403,16892,1,2015,24,510,12580.0,901.0,76.0,N,N,L,6,N
881404,16892,1,2015,24,510,12580.0,906.0,76.0,N,N,L,6,N
881405,16892,1,2015,24,510,12580.0,1207.0,76.0,N,N,L,6,N
881406,16892,1,2015,24,510,12580.0,1506.0,76.0,N,N,L,6,N
881407,16892,1,2015,24,510,12580.0,1509.0,76.0,N,N,L,6,N
881408,16892,1,2015,24,510,12580.0,1606.0,76.0,N,N,L,6,N
881409,16892,1,2015,24,510,12580.0,2002.0,76.0,N,N,L,6,N
881410,16892,1,2015,24,510,12580.0,2007.01,76.0,N,N,L,6,N
881411,16892,1,2015,24,510,12580.0,2007.02,76.0,N,N,L,6,N
881412,16892,1,2015,24,510,12580.0,2008.0,76.0,N,N,L,6,N
881413,16892,1,2015,24,510,12580.0,2102.0,76.0,N,N,L,6,N
881414,16892,1,2015,24,510,12580.0,2301.0,76.0,N,N,L,6,N
881415,16892,1,2015,24,510,12580.0,2503.03,76.0,N,N,L,6,N
881416,16892,1,2015,24,510,12580.0,2601.01,76.0,N,N,L,6,N
881417,16892,1,2015,24,510,12580.0,2602.01,76.0,N,N,L,6,N
881418,16892,1,2015,24,510,12580.0,2603.01,76.0,N,N,L,6,N
881419,16892,1,2015,24,510,12580.0,2603.02,76.0,N,N,L,6,N
881420,16892,1,2015,24,510,12580.0,2604.01,76.0,N,N,L,6,N
881421,16892,1,2015,24,510,12580.0,2604.02,76.0,N,N,L,6,N
881422,16892,1,2015,24,510,12580.0,2604.04,76.0,N,N,L,6,N
881423,16892,1,2015,24,510,12580.0,2605.01,76.0,N,N,L,6,N
881424,16892,1,2015,24,510,12580.0,2606.05,76.0,N,N,L,6,N
881425,16892,1,2015,24,510,12580.0,2707.02,76.0,N,N,L,6,N
881426,16892,1,2015,24,510,12580.0,2710.02,76.0,N,N,L,6,N
881427,16892,1,2015,24,510,12580.0,2716.0,76.0,N,N,L,6,N
881428,16892,1,2015,24,510,12580.0,2717.0,76.0,N,N,L,6,N
881429,16892,1,2015,24,510,12580.0,2720.07,76.0,N,N,L,6,N
881430,16892,1,2015,24,510,12580.0,2803.01,76.0,N,N,L,6,N
881431,16892,1,2015,24,510,12580.0,2803.02,76.0,N,N,L,6,N
881432,16892,1,2015,24,510,12580.0,2804.04,76.0,N,N,L,6,N
881433,16892,1,2015,24,510,12580.0,202.0,76.0,N,N,L,7,N
881434,16892,1,2015,24,510,12580.0,603.0,76.0,N,N,L,7,N
881435,16892,1,2015,24,510,12580.0,1101.0,76.0,N,N,L,7,N
881436,16892,1,2015,24,510,12580.0,1308.03,76.0,N,N,L,7,N
881437,16892,1,2015,24,510,12580.0,1507.01,76.0,N,N,L,7,N
881438,16892,1,2015,24,510,12580.0,1507.02,76.0,N,N,L,7,N
881439,16892,1,2015,24,510,12580.0,1511.0,76.0,N,N,L,7,N
881440,16892,1,2015,24,510,12580.0,1608.01,76.0,N,N,L,7,N
881441,16892,1,2015,24,510,12580.0,2501.03,76.0,N,N,L,7,N
881442,16892,1,2015,24,510,12580.0,2502.06,76.0,N,N,L,7,N
881443,16892,1,2015,24,510,12580.0,2601.02,76.0,N,N,L,7,N
881444,16892,1,2015,24,510,12580.0,2708.02,76.0,N,N,L,7,N
881445,16892,1,2015,24,510,12580.0,2709.01,76.0,N,N,L,7,N
881446,16892,1,2015,24,510,12580.0,2709.02,76.0,N,N,L,7,N
881447,16892,1,2015,24,510,12580.0,2711.01,76.0,N,N,L,7,N
881448,16892,1,2015,24,510,12580.0,2720.04,76.0,N,N,L,7,N
881449,16892,1,2015,24,510,12580.0,2720.05,76.0,N,N,L,7,N
881450,16892,1,2015,24,510,12580.0,2801.01,76.0,N,N,L,7,N
881451,16892,1,2015,24,510,12580.0,2804.02,76.0,N,N,L,7,N
881452,16892,1,2015,24,510,12580.0,604.0,76.0,N,N,L,8,N
881453,16892,1,2015,24,510,12580.0,801.01,76.0,N,N,L,8,N
881454,16892,1,2015,24,510,12580.0,1202.02,76.0,N,N,L,8,N
881455,16892,1,2015,24,510,12580.0,1203.0,76.0,N,N,L,8,N
881456,16892,1,2015,24,510,12580.0,1205.0,76.0,N,N,L,8,N
881457,16892,1,2015,24,510,12580.0,1306.0,76.0,N,N,L,8,N
881458,16892,1,2015,24,510,12580.0,2501.01,76.0,N,N,L,8,N
881459,16892,1,2015,24,510,12580.0,2701.01,76.0,N,N,L,8,N
881460,16892,1,2015,24,510,12580.0,2701.02,76.0,N,N,L,8,N
881461,16892,1,2015,24,510,12580.0,2703.01,76.0,N,N,L,8,N
881462,16892,1,2015,24,510,12580.0,2703.02,76.0,N,N,L,8,N
881463,16892,1,2015,24,510,12580.0,2704.01,76.0,N,N,L,8,N
881464,16892,1,2015,24,510,12580.0,2704.02,76.0,N,N,L,8,N
881465,16892,1,2015,24,510,12580.0,2705.01,76.0,N,N,L,8,N
881466,16892,1,2015,24,510,12580.0,2708.01,76.0,N,N,L,8,N
881467,16892,1,2015,24,510,12580.0,2708.03,76.0,N,N,L,8,N
881468,16892,1,2015,24,510,12580.0,2708.05,76.0,N,N,L,8,N
881469,16892,1,2015,24,510,12580.0,2709.03,76.0,N,N,L,8,N
881470,16892,1,2015,24,510,12580.0,2719.0,76.0,N,N,L,8,N
881471,16892,1,2015,24,510,12580.0,2802.0,76.0,N,N,L,8,N
881472,16892,1,2015,24,510,12580.0,2804.01,76.0,N,N,L,8,N
881473,16892,1,2015,24,510,12580.0,2804.03,76.0,N,N,L,8,N
881474,16892,1,2015,24,510,12580.0,102.0,76.0,N,N,L,9,N
881475,16892,1,2015,24,510,12580.0,401.0,76.0,N,N,L,9,N
881476,16892,1,2015,24,510,12580.0,902.0,76.0,N,N,L,9,N
881477,16892,1,2015,24,510,12580.0,903.0,76.0,N,N,L,9,N
881478,16892,1,2015,24,510,12580.0,1308.04,76.0,N,N,L,9,N
881479,16892,1,2015,24,510,12580.0,2404.0,76.0,N,N,L,9,N
881480,16892,1,2015,24,510,12580.0,2702.0,76.0,N,N,L,9,N
881481,16892,1,2015,24,510,12580.0,2707.03,76.0,N,N,L,9,N
881482,16892,1,2015,24,510,12580.0,2708.04,76.0,N,N,L,9,N
881483,16892,1,2015,24,510,12580.0,101.0,76.0,N,N,L,10,N
881484,16892,1,2015,24,510,12580.0,201.0,76.0,N,N,L,10,N
881485,16892,1,2015,24,510,12580.0,1307.0,76.0,N,N,L,10,N
881486,16892,1,2015,24,510,12580.0,1308.06,76.0,N,N,L,10,N
881487,16892,1,2015,24,510,12580.0,2705.02,76.0,N,N,L,10,N
881488,16892,1,2015,24,510,12580.0,2706.0,76.0,N,N,L,10,N
881489,16892,1,2015,24,510,12580.0,2720.03,76.0,N,N,L,10,N
881490,16892,1,2015,24,510,12580.0,1102.0,76.0,N,N,L,11,Y
881491,16892,1,2015,24,510,12580.0,2401.0,76.0,N,N,L,11,N
881492,16892,1,2015,24,510,12580.0,2609.0,76.0,N,N,L,11,N
881493,16892,1,2015,24,510,12580.0,203.0,76.0,N,N,L,12,N
881494,16892,1,2015,24,510,12580.0,1308.05,76.0,N,N,L,12,N
881495,16892,1,2015,24,510,12580.0,103.0,76.0,N,N,L,13,N
881496,16892,1,2015,24,510,12580.0,104.0,76.0,N,N,L,13,N
881497,16892,1,2015,24,510,12580.0,105.0,76.0,N,N,L,13,N
881498,16892,1,2015,24,510,12580.0,1201.0,76.0,N,N,L,13,N
881499,16892,1,2015,24,510,12580.0,1202.01,76.0,N,N,L,13,N
881500,16892,1,2015,24,510,12580.0,1401.0,76.0,N,N,L,13,N
881501,16892,1,2015,24,510,12580.0,2201.0,76.0,N,N,L,13,N
881502,16892,1,2015,24,510,12580.0,2302.0,76.0,N,N,L,13,N
881503,16892,1,2015,24,510,12580.0,2402.0,76.0,N,N,L,13,N
881504,16892,1,2015,24,510,12580.0,2403.0,76.0,N,N,L,13,N
881505,16892,1,2015,24,510,12580.0,2611.0,76.0,N,N,L,13,N
881506,16892,1,2015,24,510,12580.0,2711.02,76.0,N,N,L,13,N
881507,16892,1,2015,24,510,12580.0,2712.0,76.0,N,N,L,13,N
881508,16892,1,2015,24,510,12580.0,2713.0,76.0,N,N,L,13,N
881509,16892,1,2015,24,510,12580.0,2714.0,76.0,N,N,L,13,N
881510,16892,1,2015,24,510,12580.0,2715.01,76.0,N,N,L,13,N
881511,16892,1,2015,24,510,12580.0,2715.03,76.0,N,N,L,13,N
881512,16892,1,2015,24,510,12580.0,1003.0,76.0,N,N,L,14,N
881513,16892,1,2015,24,510,12580.0,2506.0,76.0,N,N,L,14,N
1006182,23160,1,2015,24,510,12580.0,1402.0,,N,N,L,2,Y
1006183,23160,1,2015,24,510,12580.0,2805.0,,N,N,L,2,Y
1006184,23160,1,2015,24,510,12580.0,301.0,,N,N,L,3,Y
1006185,23160,1,2015,24,510,12580.0,703.0,,N,N,L,3,Y
1006186,23160,1,2015,24,510,12580.0,704.0,,N,N,L,3,Y
1006187,23160,1,2015,24,510,12580.0,808.0,,N,N,L,3,Y
1006188,23160,1,2015,24,510,12580.0,904.0,,N,N,L,3,Y
1006189,23160,1,2015,24,510,12580.0,1701.0,,N,N,L,3,Y
1006190,23160,1,2015,24,510,12580.0,1204.0,,N,N,L,4,Y
1006191,23160,1,2015,24,510,12580.0,1302.0,,N,N,L,4,Y
1006192,23160,1,2015,24,510,12580.0,1602.0,,N,N,L,4,Y
1006193,23160,1,2015,24,510,12580.0,1604.0,,N,N,L,4,Y
1006194,23160,1,2015,24,510,12580.0,1607.0,,N,N,L,4,Y
1006195,23160,1,2015,24,510,12580.0,2005.0,,N,N,L,4,Y
1006196,23160,1,2015,24,510,12580.0,2502.07,,N,N,L,4,Y
1006197,23160,1,2015,24,510,12580.0,2503.01,,N,N,L,4,Y
1006198,23160,1,2015,24,510,12580.0,2505.0,,N,N,L,4,Y
1006199,23160,1,2015,24,510,12580.0,2720.06,,N,N,L,4,Y
1006200,23160,1,2015,24,510,12580.0,402.0,,N,N,L,5,Y
1006201,23160,1,2015,24,510,12580.0,602.0,,N,N,L,5,Y
1006202,23160,1,2015,24,510,12580.0,802.0,,N,N,L,5,Y
1006203,23160,1,2015,24,510,12580.0,908.0,,N,N,L,5,Y
1006204,23160,1,2015,24,510,12580.0,1206.0,,N,N,L,5,Y
1006205,23160,1,2015,24,510,12580.0,1503.0,,N,N,L,5,Y
1006206,23160,1,2015,24,510,12580.0,1504.0,,N,N,L,5,Y
1006207,23160,1,2015,24,510,12580.0,1505.0,,N,N,L,5,Y
1006208,23160,1,2015,24,510,12580.0,1508.0,,N,N,L,5,Y
1006209,23160,1,2015,24,510,12580.0,1513.0,,N,N,L,5,Y
1006210,23160,1,2015,24,510,12580.0,1803.0,,N,N,L,5,Y
1006211,23160,1,2015,24,510,12580.0,1902.0,,N,N,L,5,Y
1006212,23160,1,2015,24,510,12580.0,2101.0,,N,N,L,5,Y
1006213,23160,1,2015,24,510,12580.0,2303.0,,N,N,L,5,Y
1006214,23160,1,2015,24,510,12580.0,2502.05,,N,N,L,5,Y
1006215,23160,1,2015,24,510,12580.0,2504.01,,N,N,L,5,Y
1006216,23160,1,2015,24,510,12580.0,2602.03,,N,N,L,5,Y
1006217,23160,1,2015,24,510,12580.0,2603.03,,N,N,L,5,Y
1006218,23160,1,2015,24,510,12580.0,2604.03,,N,N,L,5,Y
1006219,23160,1,2015,24,510,12580.0,2607.0,,N,N,L,5,Y
1006220,23160,1,2015,24,510,12580.0,2608.0,,N,N,L,5,Y
1006221,23160,1,2015,24,510,12580.0,2610.0,,N,N,L,5,Y
1006222,23160,1,2015,24,510,12580.0,2718.01,,N,N,L,5,Y
1006223,23160,1,2015,24,510,12580.0,302.0,,N,N,L,6,Y
1006224,23160,1,2015,24,510,12580.0,1509.0,,N,N,L,6,Y
1006225,23160,1,2015,24,510,12580.0,2002.0,,N,N,L,6,Y
1006226,23160,1,2015,24,510,12580.0,2008.0,,N,N,L,6,Y
1006227,23160,1,2015,24,510,12580.0,2102.0,,N,N,L,6,Y
1006228,23160,1,2015,24,510,12580.0,2301.0,,N,N,L,6,Y
1006229,23160,1,2015,24,510,12580.0,2601.01,,N,N,L,6,Y
1006230,23160,1,2015,24,510,12580.0,2602.01,,N,N,L,6,Y
1006231,23160,1,2015,24,510,12580.0,2603.01,,N,N,L,6,Y
1006232,23160,1,2015,24,510,12580.0,2604.01,,N,N,L,6,Y
1006233,23160,1,2015,24,510,12580.0,2604.02,,N,N,L,6,Y
1006234,23160,1,2015,24,510,12580.0,2604.04,,N,N,L,6,Y
1006235,23160,1,2015,24,510,12580.0,2605.01,,N,N,L,6,Y
1006236,23160,1,2015,24,510,12580.0,2606.05,,N,N,L,6,Y
1006237,23160,1,2015,24,510,12580.0,2710.02,,N,N,L,6,Y
1006238,23160,1,2015,24,510,12580.0,2716.0,,N,N,L,6,Y
1006239,23160,1,2015,24,510,12580.0,2717.0,,N,N,L,6,Y
1006240,23160,1,2015,24,510,12580.0,2720.07,,N,N,L,6,Y
1006241,23160,1,2015,24,510,12580.0,2803.02,,N,N,L,6,Y
1006242,23160,1,2015,24,510,12580.0,202.0,,N,N,L,7,Y
1006243,23160,1,2015,24,510,12580.0,1101.0,,N,N,L,7,Y
1006244,23160,1,2015,24,510,12580.0,1308.03,,N,N,L,7,Y
1006245,23160,1,2015,24,510,12580.0,2501.03,,N,N,L,7,Y
1006246,23160,1,2015,24,510,12580.0,2502.06,,N,N,L,7,Y
1006247,23160,1,2015,24,510,12580.0,2708.02,,N,N,L,7,Y
1006248,23160,1,2015,24,510,12580.0,2709.02,,N,N,L,7,Y
1006249,23160,1,2015,24,510,12580.0,2711.01,,N,N,L,7,Y
1006250,23160,1,2015,24,510,12580.0,2720.04,,N,N,L,7,Y
1006251,23160,1,2015,24,510,12580.0,2720.05,,N,N,L,7,Y
1006252,23160,1,2015,24,510,12580.0,2801.01,,N,N,L,7,Y
1006253,23160,1,2015,24,510,12580.0,604.0,,N,N,L,8,Y
1006254,23160,1,2015,24,510,12580.0,801.01,,N,N,L,8,Y
1006255,23160,1,2015,24,510,12580.0,1202.02,,N,N,L,8,Y
1006256,23160,1,2015,24,510,12580.0,1203.0,,N,N,L,8,Y
1006257,23160,1,2015,24,510,12580.0,1205.0,,N,N,L,8,Y
1006258,23160,1,2015,24,510,12580.0,1306.0,,N,N,L,8,Y
1006259,23160,1,2015,24,510,12580.0,2701.01,,N,N,L,8,Y
1006260,23160,1,2015,24,510,12580.0,2701.02,,N,N,L,8,Y
1006261,23160,1,2015,24,510,12580.0,2703.01,,N,N,L,8,Y
1006262,23160,1,2015,24,510,12580.0,2704.02,,N,N,L,8,Y
1006263,23160,1,2015,24,510,12580.0,2705.01,,N,N,L,8,Y
1006264,23160,1,2015,24,510,12580.0,2708.05,,N,N,L,8,Y
1006265,23160,1,2015,24,510,12580.0,2709.03,,N,N,L,8,Y
1006266,23160,1,2015,24,510,12580.0,2719.0,,N,N,L,8,Y
1006267,23160,1,2015,24,510,12580.0,2804.01,,N,N,L,8,Y
1006268,23160,1,2015,24,510,12580.0,102.0,,N,N,L,9,Y
1006269,23160,1,2015,24,510,12580.0,401.0,,N,N,L,9,Y
1006270,23160,1,2015,24,510,12580.0,902.0,,N,N,L,9,Y
1006271,23160,1,2015,24,510,12580.0,1308.04,,N,N,L,9,Y
1006272,23160,1,2015,24,510,12580.0,2404.0,,N,N,L,9,Y
1006273,23160,1,2015,24,510,12580.0,2702.0,,N,N,L,9,Y
1006274,23160,1,2015,24,510,12580.0,2708.04,,N,N,L,9,Y
1006275,23160,1,2015,24,510,12580.0,101.0,,N,N,L,10,Y
1006276,23160,1,2015,24,510,12580.0,201.0,,N,N,L,10,Y
1006277,23160,1,2015,24,510,12580.0,1307.0,,N,N,L,10,Y
1006278,23160,1,2015,24,510,12580.0,1308.06,,N,N,L,10,Y
1006279,23160,1,2015,24,510,12580.0,2705.02,,N,N,L,10,Y
1006280,23160,1,2015,24,510,12580.0,2706.0,,N,N,L,10,Y
1006281,23160,1,2015,24,510,12580.0,2720.03,,N,N,L,10,Y
1006282,23160,1,2015,24,510,12580.0,1102.0,,N,N,L,11,Y
1006283,23160,1,2015,24,510,12580.0,2401.0,,N,N,L,11,Y
1006284,23160,1,2015,24,510,12580.0,2609.0,,N,N,L,11,Y
1006285,23160,1,2015,24,510,12580.0,203.0,,N,N,L,12,Y
1006286,23160,1,2015,24,510,12580.0,1308.05,,N,N,L,12,Y
1006287,23160,1,2015,24,510,12580.0,103.0,,N,N,L,13,Y
1006288,23160,1,2015,24,510,12580.0,104.0,,N,N,L,13,Y
1006289,23160,1,2015,24,510,12580.0,105.0,,N,N,L,13,Y
1006290,23160,1,2015,24,510,12580.0,1201.0,,N,N,L,13,Y
1006291,23160,1,2015,24,510,12580.0,1401.0,,N,N,L,13,Y
1006292,23160,1,2015,24,510,12580.0,2201.0,,N,N,L,13,Y
1006293,23160,1,2015,24,510,12580.0,2302.0,,N,N,L,13,Y
1006294,23160,1,2015,24,510,12580.0,2402.0,,N,N,L,13,Y
1006295,23160,1,2015,24,510,12580.0,2403.0,,N,N,L,13,Y
1006296,23160,1,2015,24,510,12580.0,2611.0,,N,N,L,13,Y
1006297,23160,1,2015,24,510,12580.0,2711.02,,N,N,L,13,Y
1006298,23160,1,2015,24,510,12580.0,2712.0,,N,N,L,13,Y
1006299,23160,1,2015,24,510,12580.0,2713.0,,N,N,L,13,Y
1006300,23160,1,2015,24,510,12580.0,2714.0,,N,N,L,13,Y
1006301,23160,1,2015,24,510,12580.0,2715.01,,N,N,L,13,Y
1006302,23160,1,2015,24,510,12580.0,2715.03,,N,N,L,13,Y
1006303,23160,1,2015,24,510,12580.0,2506.0,,N,N,L,14,Y
1006304,23160,1,2015,24,510,12580.0,9999.99,,N,N,L,15,Y
1096004,23248,1,2015,24,510,12580.0,1001.0,,N,N,L,4,Y
1096005,23248,1,2015,24,510,12580.0,1501.0,,N,N,L,4,Y
1096006,23248,1,2015,24,510,12580.0,1605.0,,N,N,L,4,Y
1096007,23248,1,2015,24,510,12580.0,2504.02,,N,N,L,4,Y
1096008,23248,1,2015,24,510,12580.0,2505.0,,N,N,L,4,Y
1096009,23248,1,2015,24,510,12580.0,2720.06,,N,N,L,4,Y
1096010,23248,1,2015,24,510,12580.0,702.0,,N,N,L,5,Y
1096011,23248,1,2015,24,510,12580.0,803.01,,N,N,L,5,Y
1096012,23248,1,2015,24,510,12580.0,1206.0,,N,N,L,5,Y
1096013,23248,1,2015,24,510,12580.0,1403.0,,N,N,L,5,Y
1096014,23248,1,2015,24,510,12580.0,1504.0,,N,N,L,5,Y
1096015,23248,1,2015,24,510,12580.0,1505.0,,N,N,L,5,Y
1096016,23248,1,2015,24,510,12580.0,1508.0,,N,N,L,5,Y
1096017,23248,1,2015,24,510,12580.0,2101.0,,N,N,L,5,Y
1096018,23248,1,2015,24,510,12580.0,2502.05,,N,N,L,5,Y
1096019,23248,1,2015,24,510,12580.0,2504.01,,N,N,L,5,Y
1096020,23248,1,2015,24,510,12580.0,2607.0,,N,N,L,5,Y
1096021,23248,1,2015,24,510,12580.0,2710.01,,N,N,L,5,Y
1096022,23248,1,2015,24,510,12580.0,302.0,,N,N,L,6,Y
1096023,23248,1,2015,24,510,12580.0,601.0,,N,N,L,6,Y
1096024,23248,1,2015,24,510,12580.0,1506.0,,N,N,L,6,Y
1096025,23248,1,2015,24,510,12580.0,2102.0,,N,N,L,6,Y
1096026,23248,1,2015,24,510,12580.0,2604.02,,N,N,L,6,Y
1096027,23248,1,2015,24,510,12580.0,2717.0,,N,N,L,6,Y
1096028,23248,1,2015,24,510,12580.0,2804.04,,N,N,L,6,Y
1096029,23248,1,2015,24,510,12580.0,1101.0,,N,N,L,7,Y
1096030,23248,1,2015,24,510,12580.0,1507.02,,N,N,L,7,Y
1096031,23248,1,2015,24,510,12580.0,2720.04,,N,N,L,7,Y
1096032,23248,1,2015,24,510,12580.0,2801.01,,N,N,L,7,Y
1096033,23248,1,2015,24,510,12580.0,801.01,,N,N,L,8,Y
1096034,23248,1,2015,24,510,12580.0,1205.0,,N,N,L,8,Y
1096035,23248,1,2015,24,510,12580.0,1306.0,,N,N,L,8,Y
1096036,23248,1,2015,24,510,12580.0,2701.02,,N,N,L,8,Y
1096037,23248,1,2015,24,510,12580.0,2703.02,,N,N,L,8,Y
1096038,23248,1,2015,24,510,12580.0,2705.01,,N,N,L,8,Y
1096039,23248,1,2015,24,510,12580.0,2708.01,,N,N,L,8,Y
1096040,23248,1,2015,24,510,12580.0,2708.05,,N,N,L,8,Y
1096041,23248,1,2015,24,510,12580.0,2719.0,,N,N,L,8,Y
1096042,23248,1,2015,24,510,12580.0,2804.03,,N,N,L,8,Y
1096043,23248,1,2015,24,510,12580.0,102.0,,N,N,L,9,Y
1096044,23248,1,2015,24,510,12580.0,401.0,,N,N,L,9,Y
1096045,23248,1,2015,24,510,12580.0,2707.03,,N,N,L,9,Y
1096046,23248,1,2015,24,510,12580.0,2705.02,,N,N,L,10,Y
1096047,23248,1,2015,24,510,12580.0,1102.0,,N,N,L,11,Y
1096048,23248,1,2015,24,510,12580.0,2609.0,,N,N,L,11,Y
1096049,23248,1,2015,24,510,12580.0,1201.0,,N,N,L,13,Y
1096050,23248,1,2015,24,510,12580.0,2302.0,,N,N,L,13,Y
1096051,23248,1,2015,24,510,12580.0,2712.0,,N,N,L,13,Y
1096052,23248,1,2015,24,510,12580.0,2715.03,,N,N,L,13,Y
1140580,23253,1,2015,24,510,12580.0,402.0,,N,N,L,5,Y
1140581,23253,1,2015,24,510,12580.0,1303.0,,N,N,L,5,Y
1140582,23253,1,2015,24,510,12580.0,1505.0,,N,N,L,5,Y
1140583,23253,1,2015,24,510,12580.0,1207.0,,N,N,L,6,Y
1140584,23253,1,2015,24,510,12580.0,1606.0,,N,N,L,6,Y
1140585,23253,1,2015,24,510,12580.0,2502.06,,N,N,L,7,Y
1140586,23253,1,2015,24,510,12580.0,1102.0,,N,N,L,11,Y
1166834,23920,1,2015,24,510,12580.0,2505.0,,N,N,L,4,Y
1186755,24096,1,2015,24,510,12580.0,1702.0,36.0,N,N,L,1,N
1186756,24096,1,2015,24,510,12580.0,1402.0,36.0,N,N,L,2,N
1186757,24096,1,2015,24,510,12580.0,2502.04,36.0,N,N,L,2,N
1186758,24096,1,2015,24,510,12580.0,2805.0,36.0,N,N,L,2,N
1186759,24096,1,2015,24,510,12580.0,301.0,36.0,N,N,L,3,N
1186760,24096,1,2015,24,510,12580.0,703.0,36.0,N,N,L,3,N
1186761,24096,1,2015,24,510,12580.0,704.0,36.0,N,N,L,3,N
1186762,24096,1,2015,24,510,12580.0,808.0,36.0,N,N,L,3,N
1186763,24096,1,2015,24,510,12580.0,904.0,36.0,N,N,L,3,N
1186764,24096,1,2015,24,510,12580.0,909.0,36.0,N,N,L,3,N
1186765,24096,1,2015,24,510,12580.0,1002.0,36.0,N,N,L,3,N
1186766,24096,1,2015,24,510,12580.0,1701.0,36.0,N,N,L,3,N
1186767,24096,1,2015,24,510,12580.0,1703.0,36.0,N,N,L,3,N
1186768,24096,1,2015,24,510,12580.0,1801.0,36.0,N,N,L,3,N
1186769,24096,1,2015,24,510,12580.0,1901.0,36.0,N,N,L,3,N
1186770,24096,1,2015,24,510,12580.0,2003.0,36.0,N,N,L,3,N
1186771,24096,1,2015,24,510,12580.0,2606.04,36.0,N,N,L,3,N
1186772,24096,1,2015,24,510,12580.0,801.02,36.0,N,N,L,4,N
1186773,24096,1,2015,24,510,12580.0,803.02,36.0,N,N,L,4,N
1186774,24096,1,2015,24,510,12580.0,804.0,36.0,N,N,L,4,N
1186775,24096,1,2015,24,510,12580.0,807.0,36.0,N,N,L,4,N
1186776,24096,1,2015,24,510,12580.0,907.0,36.0,N,N,L,4,N
1186777,24096,1,2015,24,510,12580.0,1001.0,36.0,N,N,L,4,N
1186778,24096,1,2015,24,510,12580.0,1204.0,36.0,N,N,L,4,N
1186779,24096,1,2015,24,510,12580.0,1302.0,36.0,N,N,L,4,N
1186780,24096,1,2015,24,510,12580.0,1501.0,36.0,N,N,L,4,N
1186781,24096,1,2015,24,510,12580.0,1502.0,36.0,N,N,L,4,N
1186782,24096,1,2015,24,510,12580.0,1512.0,36.0,N,N,L,4,N
1186783,24096,1,2015,24,510,12580.0,1601.0,36.0,N,N,L,4,N
1186784,24096,1,2015,24,510,12580.0,1602.0,36.0,N,N,L,4,N
1186785,24096,1,2015,24,510,12580.0,1603.0,36.0,N,N,L,4,N
1186786,24096,1,2015,24,510,12580.0,1604.0,36.0,N,N,L,4,N
1186787,24096,1,2015,24,510,12580.0,1605.0,36.0,N,N,L,4,N
1186788,24096,1,2015,24,510,12580.0,1607.0,36.0,N,N,L,4,N
1186789,24096,1,2015,24,510,12580.0,1802.0,36.0,N,N,L,4,N
1186790,24096,1,2015,24,510,12580.0,1903.0,36.0,N,N,L,4,N
1186791,24096,1,2015,24,510,12580.0,2004.0,36.0,N,N,L,4,N
1186792,24096,1,2015,24,510,12580.0,2005.0,36.0,N,N,L,4,N
1186793,24096,1,2015,24,510,12580.0,2006.0,36.0,N,N,L,4,N
1186794,24096,1,2015,24,510,12580.0,2502.07,36.0,N,N,L,4,N
1186795,24096,1,2015,24,510,12580.0,2503.01,36.0,N,N,L,4,N
1186796,24096,1,2015,24,510,12580.0,2504.02,36.0,N,N,L,4,N
1186797,24096,1,2015,24,510,12580.0,2505.0,36.0,N,N,L,4,N
1186798,24096,1,2015,24,510,12580.0,2707.01,36.0,N,N,L,4,N
1186799,24096,1,2015,24,510,12580.0,2720.06,36.0,N,N,L,4,N
1186800,24096,1,2015,24,510,12580.0,402.0,36.0,N,N,L,5,N
1186801,24096,1,2015,24,510,12580.0,602.0,36.0,N,N,L,5,N
1186802,24096,1,2015,24,510,12580.0,701.0,36.0,N,N,L,5,N
1186803,24096,1,2015,24,510,12580.0,702.0,36.0,N,N,L,5,N
1186804,24096,1,2015,24,510,12580.0,802.0,36.0,N,N,L,5,N
1186805,24096,1,2015,24,510,12580.0,803.01,36.0,N,N,L,5,N
1186806,24096,1,2015,24,510,12580.0,805.0,36.0,N,N,L,5,N
1186807,24096,1,2015,24,510,12580.0,806.0,36.0,N,N,L,5,N
1186808,24096,1,2015,24,510,12580.0,905.0,36.0,N,N,L,5,N
1186809,24096,1,2015,24,510,12580.0,908.0,36.0,N,N,L,5,N
1186810,24096,1,2015,24,510,12580.0,1206.0,36.0,N,N,L,5,N
1186811,24096,1,2015,24,510,12580.0,1301.0,36.0,N,N,L,5,N
1186812,24096,1,2015,24,510,12580.0,1303.0,36.0,N,N,L,5,N
1186813,24096,1,2015,24,510,12580.0,1304.0,36.0,N,N,L,5,N
1186814,24096,1,2015,24,510,12580.0,1403.0,36.0,N,N,L,5,N
1186815,24096,1,2015,24,510,12580.0,1503.0,36.0,N,N,L,5,N
1186816,24096,1,2015,24,510,12580.0,1504.0,36.0,N,N,L,5,N
