rownumber,activity_year,loan_type,action_taken_type,state,county,msa,census_tract,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest
18089,2013,4,6,24,510,12580.0,1510.0,N,L,5,0,0,0,0,0,0,0,0
18090,2013,4,6,24,510,12580.0,1513.0,N,L,5,1,18000,0,0,0,0,0,0
18091,2013,4,6,24,510,12580.0,1608.02,N,L,5,0,0,0,0,0,0,0,0
18092,2013,4,6,24,510,12580.0,1803.0,N,L,5,0,0,0,0,0,0,0,0
18093,2013,4,6,24,510,12580.0,1902.0,N,L,5,0,0,0,0,0,0,0,0
18094,2013,4,6,24,510,12580.0,2001.0,N,L,5,0,0,0,0,0,0,0,0
18095,2013,4,6,24,510,12580.0,2101.0,N,L,5,0,0,0,0,0,0,0,0
18096,2013,4,6,24,510,12580.0,2303.0,N,L,5,0,0,0,0,0,0,0,0
18097,2013,4,6,24,510,12580.0,2501.02,N,L,5,0,0,0,0,0,0,0,0
18098,2013,4,6,24,510,12580.0,2502.03,N,L,5,0,0,0,0,0,0,0,0
18099,2013,4,6,24,510,12580.0,2502.05,N,L,5,0,0,0,0,0,0,0,0
18100,2013,4,6,24,510,12580.0,2504.01,N,L,5,0,0,0,0,0,0,0,0
18101,2013,4,6,24,510,12580.0,2602.02,N,L,5,0,0,0,0,0,0,0,0
18102,2013,4,6,24,510,12580.0,2602.03,N,L,5,0,0,0,0,0,0,0,0
18103,2013,4,6,24,510,12580.0,2603.03,N,L,5,1,27000,0,0,0,0,0,0
18104,2013,4,6,24,510,12580.0,2604.03,N,L,5,0,0,0,0,0,0,0,0
18105,2013,4,6,24,510,12580.0,2607.0,N,L,5,0,0,0,0,0,0,0,0
18106,2013,4,6,24,510,12580.0,2608.0,N,L,5,4,68000,0,0,0,0,0,0
18107,2013,4,6,24,510,12580.0,2610.0,N,L,5,0,0,0,0,0,0,0,0
18108,2013,4,6,24,510,12580.0,2710.01,N,L,5,0,0,0,0,0,0,0,0
18109,2013,4,6,24,510,12580.0,2718.01,N,L,5,0,0,0,0,0,0,0,0
18110,2013,4,6,24,510,12580.0,2718.02,N,L,5,0,0,0,0,0,0,0,0
18111,2013,4,6,24,510,12580.0,2801.02,N,L,5,0,0,0,0,0,0,0,0
18113,2013,4,6,24,510,12580.0,302.0,N,L,6,0,0,0,0,0,0,0,0
18114,2013,4,6,24,510,12580.0,601.0,N,L,6,0,0,0,0,0,0,0,0
18115,2013,4,6,24,510,12580.0,901.0,N,L,6,0,0,0,0,0,0,0,0
18116,2013,4,6,24,510,12580.0,906.0,N,L,6,0,0,0,0,0,0,0,0
18117,2013,4,6,24,510,12580.0,1207.0,N,L,6,1,36000,0,0,0,0,0,0
18118,2013,4,6,24,510,12580.0,1506.0,N,L,6,0,0,0,0,0,0,0,0
18119,2013,4,6,24,510,12580.0,1509.0,N,L,6,0,0,0,0,0,0,0,0
18120,2013,4,6,24,510,12580.0,1606.0,N,L,6,0,0,0,0,0,0,0,0
18121,2013,4,6,24,510,12580.0,2002.0,N,L,6,1,34000,0,0,0,0,0,0
18122,2013,4,6,24,510,12580.0,2007.01,N,L,6,0,0,0,0,0,0,0,0
18123,2013,4,6,24,510,12580.0,2008.0,N,L,6,0,0,0,0,0,0,0,0
18124,2013,4,6,24,510,12580.0,2102.0,N,L,6,0,0,0,0,0,0,0,0
18125,2013,4,6,24,510,12580.0,2301.0,N,L,6,0,0,0,0,0,0,0,0
18126,2013,4,6,24,510,12580.0,2503.03,N,L,6,1,8000,0,0,0,0,0,0
18127,2013,4,6,24,510,12580.0,2601.01,N,L,6,0,0,0,0,0,0,0,0
18128,2013,4,6,24,510,12580.0,2602.01,N,L,6,1,2000,0,0,0,0,0,0
18129,2013,4,6,24,510,12580.0,2603.01,N,L,6,0,0,0,0,0,0,0,0
18130,2013,4,6,24,510,12580.0,2603.02,N,L,6,0,0,0,0,0,0,0,0
18131,2013,4,6,24,510,12580.0,2604.01,N,L,6,0,0,0,0,0,0,0,0
18132,2013,4,6,24,510,12580.0,2604.02,N,L,6,2,25000,0,0,0,0,0,0
18133,2013,4,6,24,510,12580.0,2604.04,N,L,6,5,157000,0,0,0,0,0,0
18134,2013,4,6,24,510,12580.0,2605.01,N,L,6,3,86000,0,0,0,0,0,0
18135,2013,4,6,24,510,12580.0,2606.05,N,L,6,4,50000,0,0,0,0,0,0
18136,2013,4,6,24,510,12580.0,2707.02,N,L,6,0,0,0,0,0,0,0,0
18137,2013,4,6,24,510,12580.0,2710.02,N,L,6,0,0,0,0,0,0,0,0
18138,2013,4,6,24,510,12580.0,2716.0,N,L,6,0,0,0,0,0,0,0,0
18139,2013,4,6,24,510,12580.0,2717.0,N,L,6,0,0,0,0,0,0,0,0
18140,2013,4,6,24,510,12580.0,2720.07,N,L,6,0,0,0,0,0,0,0,0
18141,2013,4,6,24,510,12580.0,2803.01,N,L,6,0,0,0,0,0,0,0,0
18142,2013,4,6,24,510,12580.0,2803.02,N,L,6,0,0,0,0,0,0,0,0
18143,2013,4,6,24,510,12580.0,2804.04,N,L,6,0,0,0,0,0,0,0,0
18145,2013,4,6,24,510,12580.0,202.0,N,L,7,0,0,0,0,0,0,0,0
18146,2013,4,6,24,510,12580.0,603.0,N,L,7,0,0,0,0,0,0,0,0
18147,2013,4,6,24,510,12580.0,1101.0,N,L,7,0,0,0,0,0,0,0,0
18148,2013,4,6,24,510,12580.0,1308.03,N,L,7,0,0,0,0,0,0,0,0
18149,2013,4,6,24,510,12580.0,1507.01,N,L,7,0,0,0,0,0,0,0,0
18150,2013,4,6,24,510,12580.0,1507.02,N,L,7,0,0,0,0,0,0,0,0
18151,2013,4,6,24,510,12580.0,1511.0,N,L,7,0,0,0,0,0,0,0,0
18152,2013,4,6,24,510,12580.0,1608.01,N,L,7,0,0,0,0,0,0,0,0
18153,2013,4,6,24,510,12580.0,2501.03,N,L,7,1,25000,0,0,0,0,0,0
18154,2013,4,6,24,510,12580.0,2502.06,N,L,7,6,193000,0,0,0,0,0,0
18155,2013,4,6,24,510,12580.0,2601.02,N,L,7,0,0,0,0,0,0,0,0
18156,2013,4,6,24,510,12580.0,2708.02,N,L,7,0,0,0,0,0,0,0,0
18157,2013,4,6,24,510,12580.0,2709.01,N,L,7,0,0,0,0,0,0,0,0
18158,2013,4,6,24,510,12580.0,2709.02,N,L,7,0,0,0,0,0,0,0,0
18159,2013,4,6,24,510,12580.0,2711.01,N,L,7,0,0,0,0,0,0,0,0
18160,2013,4,6,24,510,12580.0,2720.04,N,L,7,0,0,0,0,0,0,0,0
18161,2013,4,6,24,510,12580.0,2720.05,N,L,7,0,0,0,0,0,0,0,0
18162,2013,4,6,24,510,12580.0,2801.01,N,L,7,7,198000,0,0,0,0,0,0
18163,2013,4,6,24,510,12580.0,2804.02,N,L,7,0,0,0,0,0,0,0,0
18165,2013,4,6,24,510,12580.0,604.0,N,L,8,1,51000,0,0,0,0,0,0
18166,2013,4,6,24,510,12580.0,801.01,N,L,8,0,0,0,0,0,0,0,0
18167,2013,4,6,24,510,12580.0,1202.02,N,L,8,0,0,0,0,0,0,0,0
18168,2013,4,6,24,510,12580.0,1203.0,N,L,8,1,20000,0,0,0,0,0,0
18169,2013,4,6,24,510,12580.0,1205.0,N,L,8,1,36000,0,0,0,0,0,0
18170,2013,4,6,24,510,12580.0,1306.0,N,L,8,0,0,0,0,0,0,0,0
18171,2013,4,6,24,510,12580.0,2501.01,N,L,8,0,0,0,0,0,0,0,0
18172,2013,4,6,24,510,12580.0,2701.01,N,L,8,0,0,0,0,0,0,0,0
18173,2013,4,6,24,510,12580.0,2701.02,N,L,8,1,31000,0,0,0,0,0,0
18174,2013,4,6,24,510,12580.0,2703.01,N,L,8,0,0,0,0,0,0,0,0
18175,2013,4,6,24,510,12580.0,2703.02,N,L,8,2,55000,0,0,0,0,0,0
18176,2013,4,6,24,510,12580.0,2704.01,N,L,8,0,0,0,0,0,0,0,0
18177,2013,4,6,24,510,12580.0,2704.02,N,L,8,1,32000,0,0,0,0,0,0
18178,2013,4,6,24,510,12580.0,2705.01,N,L,8,0,0,0,0,0,0,0,0
18179,2013,4,6,24,510,12580.0,2708.01,N,L,8,0,0,0,0,0,0,0,0
18180,2013,4,6,24,510,12580.0,2708.03,N,L,8,0,0,0,0,0,0,0,0
18181,2013,4,6,24,510,12580.0,2708.05,N,L,8,1,1000,0,0,0,0,0,0
18182,2013,4,6,24,510,12580.0,2709.03,N,L,8,1,21000,0,0,0,0,0,0
18183,2013,4,6,24,510,12580.0,2719.0,N,L,8,1,29000,0,0,0,0,0,0
18184,2013,4,6,24,510,12580.0,2802.0,N,L,8,0,0,0,0,0,0,0,0
18185,2013,4,6,24,510,12580.0,2804.01,N,L,8,0,0,0,0,0,0,0,0
18186,2013,4,6,24,510,12580.0,2804.03,N,L,8,2,8000,0,0,0,0,0,0
18188,2013,4,6,24,510,12580.0,102.0,N,L,9,0,0,0,0,0,0,0,0
18189,2013,4,6,24,510,12580.0,401.0,N,L,9,3,100000,0,0,0,0,0,0
18190,2013,4,6,24,510,12580.0,902.0,N,L,9,0,0,0,0,0,0,0,0
18191,2013,4,6,24,510,12580.0,903.0,N,L,9,0,0,0,0,0,0,0,0
18192,2013,4,6,24,510,12580.0,1308.04,N,L,9,0,0,0,0,0,0,0,0
18193,2013,4,6,24,510,12580.0,2404.0,N,L,9,1,57000,0,0,0,0,0,0
18194,2013,4,6,24,510,12580.0,2702.0,N,L,9,1,25000,0,0,0,0,0,0
18195,2013,4,6,24,510,12580.0,2707.03,N,L,9,0,0,0,0,0,0,0,0
18196,2013,4,6,24,510,12580.0,2708.04,N,L,9,0,0,0,0,0,0,0,0
18198,2013,4,6,24,510,12580.0,101.0,N,L,10,0,0,0,0,0,0,0,0
18199,2013,4,6,24,510,12580.0,201.0,N,L,10,1,65000,0,0,0,0,0,0
18200,2013,4,6,24,510,12580.0,1307.0,N,L,10,0,0,0,0,0,0,0,0
18201,2013,4,6,24,510,12580.0,1308.06,N,L,10,1,42000,0,0,0,0,0,0
18202,2013,4,6,24,510,12580.0,2705.02,N,L,10,1,28000,0,0,0,0,0,0
18203,2013,4,6,24,510,12580.0,2706.0,N,L,10,1,32000,0,0,0,0,0,0
18204,2013,4,6,24,510,12580.0,2720.03,N,L,10,0,0,0,0,0,0,0,0
18206,2013,4,6,24,510,12580.0,1102.0,N,L,11,1,17000,0,0,0,0,0,0
18207,2013,4,6,24,510,12580.0,2401.0,N,L,11,0,0,0,0,0,0,0,0
18208,2013,4,6,24,510,12580.0,2609.0,N,L,11,2,60000,0,0,0,0,0,0
18210,2013,4,6,24,510,12580.0,203.0,N,L,12,2,30000,0,0,0,0,0,0
18211,2013,4,6,24,510,12580.0,1308.05,N,L,12,0,0,0,0,0,0,0,0
18213,2013,4,6,24,510,12580.0,103.0,N,L,13,0,0,0,0,0,0,0,0
18214,2013,4,6,24,510,12580.0,104.0,N,L,13,0,0,0,0,0,0,0,0
18215,2013,4,6,24,510,12580.0,105.0,N,L,13,0,0,0,0,0,0,0,0
18216,2013,4,6,24,510,12580.0,1201.0,N,L,13,0,0,0,0,0,0,0,0
18217,2013,4,6,24,510,12580.0,1202.01,N,L,13,0,0,0,0,0,0,0,0
18218,2013,4,6,24,510,12580.0,1401.0,N,L,13,0,0,0,0,0,0,0,0
18219,2013,4,6,24,510,12580.0,2201.0,N,L,13,1,1000,0,0,0,0,0,0
18220,2013,4,6,24,510,12580.0,2302.0,N,L,13,0,0,0,0,0,0,0,0
18221,2013,4,6,24,510,12580.0,2402.0,N,L,13,1,26000,0,0,0,0,0,0
18222,2013,4,6,24,510,12580.0,2403.0,N,L,13,1,6000,0,0,0,0,0,0
18223,2013,4,6,24,510,12580.0,2611.0,N,L,13,0,0,0,0,0,0,0,0
18224,2013,4,6,24,510,12580.0,2711.02,N,L,13,1,26000,0,0,0,0,0,0
18225,2013,4,6,24,510,12580.0,2712.0,N,L,13,1,40000,0,0,0,0,0,0
18226,2013,4,6,24,510,12580.0,2713.0,N,L,13,0,0,0,0,0,0,0,0
18227,2013,4,6,24,510,12580.0,2714.0,N,L,13,0,0,0,0,0,0,0,0
18228,2013,4,6,24,510,12580.0,2715.01,N,L,13,0,0,0,0,0,0,0,0
18229,2013,4,6,24,510,12580.0,2715.03,N,L,13,0,0,0,0,0,0,0,0
18231,2013,4,6,24,510,12580.0,2506.0,N,L,14,2,59000,0,0,0,0,0,0
18378,2013,5,1,24,510,12580.0,904.0,N,L,3,1,10000,0,0,0,0,0,0
18380,2013,5,1,24,510,12580.0,2720.03,N,L,10,1,3000,0,0,0,0,0,0
18545,2013,5,6,24,510,12580.0,904.0,N,L,3,0,0,0,0,0,0,0,0
18547,2013,5,6,24,510,12580.0,2720.03,N,L,10,0,0,0,0,0,0,0,0
16542,2012,4,1,24,510,12580.0,1702.0,N,L,1,11,94000,0,0,0,0,5,77000
16544,2012,4,1,24,510,12580.0,1402.0,N,L,2,7,20000,0,0,0,0,3,13000
16545,2012,4,1,24,510,12580.0,2805.0,N,L,2,14,55000,0,0,0,0,4,7000
16547,2012,4,1,24,510,12580.0,301.0,N,L,3,40,526000,3,672000,0,0,24,627000
16548,2012,4,1,24,510,12580.0,703.0,N,L,3,22,245000,0,0,0,0,13,125000
16549,2012,4,1,24,510,12580.0,704.0,N,L,3,10,156000,0,0,0,0,6,66000
16550,2012,4,1,24,510,12580.0,808.0,N,L,3,7,129000,0,0,0,0,2,70000
16551,2012,4,1,24,510,12580.0,904.0,N,L,3,14,74000,3,573000,2,1050000,7,41000
16552,2012,4,1,24,510,12580.0,909.0,N,L,3,6,61000,0,0,0,0,3,32000
16553,2012,4,1,24,510,12580.0,1002.0,N,L,3,2,50000,0,0,0,0,0,0
16554,2012,4,1,24,510,12580.0,1701.0,N,L,3,16,280000,1,135000,0,0,6,56000
16555,2012,4,1,24,510,12580.0,1703.0,N,L,3,3,18000,1,103000,0,0,1,2000
16556,2012,4,1,24,510,12580.0,1801.0,N,L,3,2,32000,0,0,0,0,0,0
16557,2012,4,1,24,510,12580.0,1901.0,N,L,3,8,68000,0,0,0,0,4,15000
16558,2012,4,1,24,510,12580.0,2003.0,N,L,3,10,69000,0,0,0,0,8,51000
16559,2012,4,1,24,510,12580.0,2606.04,N,L,3,0,0,0,0,0,0,0,0
16561,2012,4,1,24,510,12580.0,801.02,N,L,4,5,22000,0,0,1,300000,4,18000
16562,2012,4,1,24,510,12580.0,803.02,N,L,4,4,77000,0,0,0,0,2,21000
16563,2012,4,1,24,510,12580.0,804.0,N,L,4,1,5000,0,0,0,0,1,5000
16564,2012,4,1,24,510,12580.0,807.0,N,L,4,3,41000,0,0,0,0,3,41000
16565,2012,4,1,24,510,12580.0,907.0,N,L,4,9,77000,0,0,0,0,7,74000
16566,2012,4,1,24,510,12580.0,1001.0,N,L,4,11,74000,0,0,0,0,7,56000
16567,2012,4,1,24,510,12580.0,1204.0,N,L,4,12,115000,0,0,0,0,4,10000
16568,2012,4,1,24,510,12580.0,1302.0,N,L,4,6,83000,0,0,0,0,4,77000
16569,2012,4,1,24,510,12580.0,1501.0,N,L,4,6,29000,0,0,0,0,1,2000
16570,2012,4,1,24,510,12580.0,1502.0,N,L,4,5,45000,0,0,0,0,5,45000
16571,2012,4,1,24,510,12580.0,1512.0,N,L,4,7,7000,0,0,0,0,3,2000
16572,2012,4,1,24,510,12580.0,1601.0,N,L,4,4,4000,0,0,0,0,2,2000
16573,2012,4,1,24,510,12580.0,1602.0,N,L,4,3,7000,0,0,0,0,0,0
16574,2012,4,1,24,510,12580.0,1603.0,N,L,4,3,26000,0,0,0,0,3,26000
16575,2012,4,1,24,510,12580.0,1604.0,N,L,4,7,96000,0,0,0,0,3,4000
16576,2012,4,1,24,510,12580.0,1605.0,N,L,4,14,277000,0,0,1,516000,8,193000
16577,2012,4,1,24,510,12580.0,1607.0,N,L,4,8,19000,0,0,0,0,5,4000
16578,2012,4,1,24,510,12580.0,1802.0,N,L,4,3,13000,0,0,1,775000,3,781000
16579,2012,4,1,24,510,12580.0,1903.0,N,L,4,6,61000,0,0,0,0,2,24000
16580,2012,4,1,24,510,12580.0,2004.0,N,L,4,3,54000,0,0,0,0,0,0
16581,2012,4,1,24,510,12580.0,2005.0,N,L,4,33,1221000,2,218000,0,0,3,109000
16582,2012,4,1,24,510,12580.0,2006.0,N,L,4,17,367000,1,103000,2,700000,7,131000
16583,2012,4,1,24,510,12580.0,2502.07,N,L,4,6,8000,2,396000,0,0,2,2000
16584,2012,4,1,24,510,12580.0,2503.01,N,L,4,13,143000,1,130000,1,750000,7,62000
16585,2012,4,1,24,510,12580.0,2504.02,N,L,4,10,52000,0,0,0,0,1,6000
16586,2012,4,1,24,510,12580.0,2505.0,N,L,4,33,882000,6,1366000,6,2555000,12,425000
16587,2012,4,1,24,510,12580.0,2707.01,N,L,4,3,16000,0,0,0,0,2,8000
16588,2012,4,1,24,510,12580.0,2720.06,N,L,4,69,668000,0,0,1,695000,33,326000
16590,2012,4,1,24,510,12580.0,402.0,N,L,5,18,248000,0,0,0,0,8,49000
16591,2012,4,1,24,510,12580.0,602.0,N,L,5,8,45000,0,0,0,0,5,30000
16592,2012,4,1,24,510,12580.0,701.0,N,L,5,3,24000,0,0,0,0,1,16000
16593,2012,4,1,24,510,12580.0,702.0,N,L,5,13,132000,1,228000,0,0,7,105000
16594,2012,4,1,24,510,12580.0,802.0,N,L,5,12,149000,2,409000,0,0,9,267000
16595,2012,4,1,24,510,12580.0,803.01,N,L,5,1,19000,0,0,0,0,1,19000
16596,2012,4,1,24,510,12580.0,805.0,N,L,5,6,144000,0,0,0,0,3,70000
16597,2012,4,1,24,510,12580.0,806.0,N,L,5,5,3000,1,165000,0,0,1,1000
16598,2012,4,1,24,510,12580.0,905.0,N,L,5,10,241000,0,0,0,0,1,3000
16599,2012,4,1,24,510,12580.0,908.0,N,L,5,33,339000,3,581000,2,1050000,10,160000
16600,2012,4,1,24,510,12580.0,1206.0,N,L,5,89,1153000,4,758000,4,1836000,36,1815000
16601,2012,4,1,24,510,12580.0,1301.0,N,L,5,7,21000,0,0,0,0,4,7000
16602,2012,4,1,24,510,12580.0,1303.0,N,L,5,13,86000,0,0,1,360000,9,442000
16603,2012,4,1,24,510,12580.0,1304.0,N,L,5,17,256000,0,0,0,0,7,110000
16604,2012,4,1,24,510,12580.0,1403.0,N,L,5,18,114000,1,133000,0,0,8,192000
16605,2012,4,1,24,510,12580.0,1503.0,N,L,5,3,7000,0,0,0,0,0,0
16606,2012,4,1,24,510,12580.0,1504.0,N,L,5,21,337000,3,480000,0,0,4,44000
16607,2012,4,1,24,510,12580.0,1505.0,N,L,5,14,285000,1,150000,0,0,4,54000
16608,2012,4,1,24,510,12580.0,1508.0,N,L,5,25,291000,1,150000,0,0,6,75000
16609,2012,4,1,24,510,12580.0,1510.0,N,L,5,13,45000,0,0,1,402000,7,32000
16610,2012,4,1,24,510,12580.0,1513.0,N,L,5,19,140000,1,250000,1,500000,3,47000
16611,2012,4,1,24,510,12580.0,1608.02,N,L,5,2,2000,0,0,0,0,1,1000
16612,2012,4,1,24,510,12580.0,1803.0,N,L,5,30,324000,1,131000,1,350000,10,244000
16613,2012,4,1,24,510,12580.0,1902.0,N,L,5,4,124000,0,0,0,0,2,21000
16614,2012,4,1,24,510,12580.0,2001.0,N,L,5,5,5000,0,0,0,0,4,4000
16615,2012,4,1,24,510,12580.0,2101.0,N,L,5,60,702000,1,200000,3,1350000,26,550000
16616,2012,4,1,24,510,12580.0,2303.0,N,L,5,24,333000,0,0,0,0,17,136000
16617,2012,4,1,24,510,12580.0,2501.02,N,L,5,6,79000,0,0,0,0,2,12000
16618,2012,4,1,24,510,12580.0,2502.03,N,L,5,2,53000,0,0,1,1000000,1,50000
16619,2012,4,1,24,510,12580.0,2502.05,N,L,5,50,683000,1,232000,7,3832000,13,89000
16620,2012,4,1,24,510,12580.0,2504.01,N,L,5,31,357000,1,150000,0,0,10,147000
16621,2012,4,1,24,510,12580.0,2602.02,N,L,5,14,219000,0,0,0,0,12,216000
16622,2012,4,1,24,510,12580.0,2602.03,N,L,5,7,28000,0,0,0,0,4,22000
16623,2012,4,1,24,510,12580.0,2603.03,N,L,5,23,247000,0,0,0,0,5,17000
16624,2012,4,1,24,510,12580.0,2604.03,N,L,5,11,157000,1,150000,0,0,3,24000
16625,2012,4,1,24,510,12580.0,2607.0,N,L,5,41,713000,1,200000,2,716000,10,825000
16626,2012,4,1,24,510,12580.0,2608.0,N,L,5,42,579000,2,446000,0,0,22,598000
16627,2012,4,1,24,510,12580.0,2610.0,N,L,5,21,161000,0,0,0,0,16,56000
16628,2012,4,1,24,510,12580.0,2710.01,N,L,5,6,67000,0,0,1,350000,6,416000
16629,2012,4,1,24,510,12580.0,2718.01,N,L,5,14,168000,0,0,1,350000,7,414000
16630,2012,4,1,24,510,12580.0,2718.02,N,L,5,15,85000,0,0,1,600000,7,660000
16631,2012,4,1,24,510,12580.0,2801.02,N,L,5,41,571000,2,450000,0,0,16,80000
16633,2012,4,1,24,510,12580.0,302.0,N,L,6,78,1345000,1,150000,19,7573000,35,3125000
16634,2012,4,1,24,510,12580.0,601.0,N,L,6,5,51000,2,415000,0,0,5,451000
16635,2012,4,1,24,510,12580.0,901.0,N,L,6,15,48000,0,0,0,0,6,21000
16636,2012,4,1,24,510,12580.0,906.0,N,L,6,2,2000,0,0,0,0,0,0
16637,2012,4,1,24,510,12580.0,1207.0,N,L,6,41,945000,5,781000,1,300000,5,211000
16638,2012,4,1,24,510,12580.0,1506.0,N,L,6,13,273000,0,0,0,0,7,112000
16639,2012,4,1,24,510,12580.0,1509.0,N,L,6,4,3000,0,0,0,0,3,2000
16640,2012,4,1,24,510,12580.0,1606.0,N,L,6,7,91000,3,650000,0,0,3,24000
16641,2012,4,1,24,510,12580.0,2002.0,N,L,6,14,106000,0,0,0,0,1,18000
16642,2012,4,1,24,510,12580.0,2007.01,N,L,6,6,97000,0,0,0,0,4,88000
16643,2012,4,1,24,510,12580.0,2007.02,N,L,6,5,5000,0,0,0,0,0,0
16644,2012,4,1,24,510,12580.0,2008.0,N,L,6,12,266000,0,0,0,0,8,204000
16645,2012,4,1,24,510,12580.0,2102.0,N,L,6,47,1059000,5,1081000,3,1405000,15,170000
16646,2012,4,1,24,510,12580.0,2301.0,N,L,6,39,367000,2,252000,2,1100000,20,320000
16647,2012,4,1,24,510,12580.0,2503.03,N,L,6,21,339000,1,250000,4,2700000,7,33000
16648,2012,4,1,24,510,12580.0,2601.01,N,L,6,40,289000,1,104000,0,0,24,332000
16649,2012,4,1,24,510,12580.0,2602.01,N,L,6,13,173000,2,277000,0,0,5,17000
16650,2012,4,1,24,510,12580.0,2603.01,N,L,6,5,56000,1,102000,0,0,4,105000
16651,2012,4,1,24,510,12580.0,2603.02,N,L,6,4,63000,1,200000,0,0,3,38000
16652,2012,4,1,24,510,12580.0,2604.01,N,L,6,15,163000,0,0,1,275000,4,308000
16653,2012,4,1,24,510,12580.0,2604.02,N,L,6,37,682000,0,0,3,1300000,16,651000
16654,2012,4,1,24,510,12580.0,2604.04,N,L,6,76,1047000,7,1136000,8,4472000,27,1976000
16655,2012,4,1,24,510,12580.0,2605.01,N,L,6,70,759000,2,450000,1,263000,39,778000
16656,2012,4,1,24,510,12580.0,2606.05,N,L,6,134,2404000,8,1424000,9,5178000,56,2554000
16657,2012,4,1,24,510,12580.0,2707.02,N,L,6,7,103000,0,0,0,0,1,2000
16658,2012,4,1,24,510,12580.0,2710.02,N,L,6,22,116000,0,0,0,0,18,66000
16659,2012,4,1,24,510,12580.0,2716.0,N,L,6,8,92000,0,0,0,0,6,52000
16660,2012,4,1,24,510,12580.0,2717.0,N,L,6,25,281000,0,0,0,0,16,195000
16661,2012,4,1,24,510,12580.0,2720.07,N,L,6,56,616000,1,250000,2,1050000,34,341000
16662,2012,4,1,24,510,12580.0,2803.01,N,L,6,15,116000,1,250000,0,0,6,17000
16663,2012,4,1,24,510,12580.0,2803.02,N,L,6,2,12000,0,0,0,0,1,12000
16664,2012,4,1,24,510,12580.0,2804.04,N,L,6,2,1000,0,0,0,0,0,0
16666,2012,4,1,24,510,12580.0,202.0,N,L,7,23,158000,0,0,0,0,14,65000
16667,2012,4,1,24,510,12580.0,603.0,N,L,7,22,189000,0,0,0,0,13,150000
16668,2012,4,1,24,510,12580.0,1101.0,N,L,7,65,1068000,0,0,0,0,32,526000
16669,2012,4,1,24,510,12580.0,1308.03,N,L,7,19,95000,0,0,0,0,5,35000
16670,2012,4,1,24,510,12580.0,1507.01,N,L,7,6,14000,0,0,0,0,6,14000
16671,2012,4,1,24,510,12580.0,1507.02,N,L,7,7,34000,0,0,0,0,5,28000
16672,2012,4,1,24,510,12580.0,1511.0,N,L,7,16,162000,0,0,0,0,10,107000
16673,2012,4,1,24,510,12580.0,1608.01,N,L,7,5,18000,0,0,0,0,1,5000
16674,2012,4,1,24,510,12580.0,2501.03,N,L,7,52,1111000,4,668000,3,2415000,18,488000
16675,2012,4,1,24,510,12580.0,2502.06,N,L,7,77,1270000,8,1393000,9,6064000,22,973000
16676,2012,4,1,24,510,12580.0,2601.02,N,L,7,19,197000,0,0,0,0,13,183000
16677,2012,4,1,24,510,12580.0,2708.02,N,L,7,19,137000,0,0,0,0,14,59000
16678,2012,4,1,24,510,12580.0,2709.01,N,L,7,5,9000,0,0,0,0,3,2000
16679,2012,4,1,24,510,12580.0,2709.02,N,L,7,8,72000,0,0,0,0,4,55000
16680,2012,4,1,24,510,12580.0,2711.01,N,L,7,12,67000,0,0,0,0,2,12000
16681,2012,4,1,24,510,12580.0,2720.04,N,L,7,56,430000,0,0,0,0,25,234000
16682,2012,4,1,24,510,12580.0,2720.05,N,L,7,51,447000,0,0,0,0,28,273000
16683,2012,4,1,24,510,12580.0,2801.01,N,L,7,115,1953000,2,315000,3,1193000,60,1645000
16684,2012,4,1,24,510,12580.0,2804.02,N,L,7,1,0,0,0,0,0,0,0
16686,2012,4,1,24,510,12580.0,604.0,N,L,8,8,63000,0,0,0,0,2,33000
16687,2012,4,1,24,510,12580.0,801.01,N,L,8,16,136000,0,0,0,0,6,20000
16688,2012,4,1,24,510,12580.0,1202.02,N,L,8,40,633000,0,0,1,350000,21,236000
16689,2012,4,1,24,510,12580.0,1203.0,N,L,8,40,310000,3,560000,3,1264000,28,1319000
16690,2012,4,1,24,510,12580.0,1205.0,N,L,8,37,462000,0,0,1,301000,22,193000
16691,2012,4,1,24,510,12580.0,1306.0,N,L,8,104,1307000,2,262000,5,2321000,56,1631000
16692,2012,4,1,24,510,12580.0,2501.01,N,L,8,9,14000,0,0,0,0,4,6000
16693,2012,4,1,24,510,12580.0,2701.01,N,L,8,6,105000,0,0,0,0,5,80000
16694,2012,4,1,24,510,12580.0,2701.02,N,L,8,21,154000,0,0,0,0,10,52000
16695,2012,4,1,24,510,12580.0,2703.01,N,L,8,17,164000,0,0,0,0,10,151000
16696,2012,4,1,24,510,12580.0,2703.02,N,L,8,18,203000,1,150000,2,781000,8,436000
16697,2012,4,1,24,510,12580.0,2704.01,N,L,8,19,67000,1,103000,3,1532000,9,125000
16698,2012,4,1,24,510,12580.0,2704.02,N,L,8,25,219000,0,0,0,0,15,111000
16699,2012,4,1,24,510,12580.0,2705.01,N,L,8,37,495000,0,0,1,637000,18,810000
16700,2012,4,1,24,510,12580.0,2708.01,N,L,8,17,158000,0,0,0,0,12,139000
16701,2012,4,1,24,510,12580.0,2708.03,N,L,8,43,558000,0,0,1,300000,26,308000
16702,2012,4,1,24,510,12580.0,2708.05,N,L,8,26,321000,0,0,3,1795000,14,215000
