rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans
2402009,35575,3,2007,4,1,24,510,12580.0,,N,N,L,10,10,370000,0,0,0,0,0,0,0,0,10,370000
2402010,35575,3,2007,4,1,24,510,12580.0,,N,N,L,11,3,30000,0,0,0,0,0,0,0,0,3,30000
2402011,35575,3,2007,4,1,24,510,12580.0,,N,N,L,12,6,287000,0,0,0,0,0,0,0,0,6,287000
2402012,35575,3,2007,4,1,24,510,12580.0,,N,N,L,13,16,547000,0,0,0,0,0,0,0,0,16,547000
2402013,35575,3,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2402014,35575,3,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2462858,57053,3,2007,4,6,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2462859,57053,3,2007,4,6,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2462860,57053,3,2007,4,6,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2462861,57053,3,2007,4,6,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2462862,57053,3,2007,4,6,24,510,12580.0,,N,N,L,5,0,0,0,0,1,608000,0,0,0,0,1,608000
2462863,57053,3,2007,4,6,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2462864,57053,3,2007,4,6,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
2462865,57053,3,2007,4,6,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
2462866,57053,3,2007,4,6,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
2462867,57053,3,2007,4,6,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2462868,57053,3,2007,4,6,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2462869,57053,3,2007,4,6,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2462870,57053,3,2007,4,6,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2462871,57053,3,2007,4,6,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2462872,57053,3,2007,4,6,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2471141,57282,3,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2471142,57282,3,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2471143,57282,3,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2471144,57282,3,2007,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2471145,57282,3,2007,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
2471146,57282,3,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2471147,57282,3,2007,4,1,24,510,12580.0,,N,N,L,7,3,75000,0,0,0,0,3,75000,0,0,3,75000
2471148,57282,3,2007,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
2471149,57282,3,2007,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
2471150,57282,3,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2471151,57282,3,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2471152,57282,3,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2471153,57282,3,2007,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2471154,57282,3,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2471155,57282,3,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2522878,2630,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2522879,2630,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2522880,2630,4,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2522881,2630,4,2007,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2522882,2630,4,2007,4,1,24,510,12580.0,,N,N,L,5,1,60000,0,0,0,0,0,0,0,0,1,60000
2522883,2630,4,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2522884,2630,4,2007,4,1,24,510,12580.0,,N,N,L,7,1,45000,0,0,0,0,0,0,0,0,1,45000
2522885,2630,4,2007,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
2522886,2630,4,2007,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
2522887,2630,4,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2522888,2630,4,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2522889,2630,4,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2522890,2630,4,2007,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2522891,2630,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2522892,2630,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2579873,6069,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2579874,6069,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2579875,6069,4,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2579876,6069,4,2007,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2579877,6069,4,2007,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,1,715000,1,715000,0,0,1,715000
2579878,6069,4,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2579879,6069,4,2007,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
2579880,6069,4,2007,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
2579881,6069,4,2007,4,1,24,510,12580.0,,N,N,L,9,0,0,1,171000,0,0,1,171000,0,0,1,171000
2579882,6069,4,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2579883,6069,4,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2579884,6069,4,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2579885,6069,4,2007,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2579886,6069,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2579887,6069,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2602967,7938,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2602968,7938,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2602969,7938,4,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2602970,7938,4,2007,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2602971,7938,4,2007,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
2602972,7938,4,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,1,200000,0,0,1,200000,0,0,1,200000
2602973,7938,4,2007,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
2602974,7938,4,2007,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
2602975,7938,4,2007,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
2602976,7938,4,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2602977,7938,4,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2602978,7938,4,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2602979,7938,4,2007,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2602980,7938,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2602981,7938,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2614160,8083,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2614161,8083,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2614162,8083,4,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2614163,8083,4,2007,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2614164,8083,4,2007,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
2614165,8083,4,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2614166,8083,4,2007,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
2614167,8083,4,2007,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,1,300000,0,0,0,0,1,300000
2614168,8083,4,2007,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
2614169,8083,4,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2614170,8083,4,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2614171,8083,4,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2614172,8083,4,2007,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2614173,8083,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2614174,8083,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2616259,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2616260,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2616261,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2616262,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,4,1,50000,0,0,0,0,1,50000,0,0,1,50000
2616263,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,5,1,50000,2,425000,1,500000,1,50000,0,0,4,975000
2616264,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,6,2,150000,0,0,0,0,1,50000,0,0,2,150000
2616265,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,7,2,130000,0,0,1,275000,2,305000,0,0,3,405000
2616266,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,8,1,20000,1,150000,1,500000,1,20000,0,0,3,670000
2616267,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,9,0,0,1,200000,3,1150000,0,0,0,0,4,1350000
2616268,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,10,1,50000,0,0,0,0,1,50000,0,0,1,50000
2616269,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2616270,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,12,1,30000,1,228000,1,396000,1,30000,0,0,3,654000
2616271,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2616272,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2616273,8145,4,2007,4,1,24,510,12580.0,4.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2648183,8551,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2648184,8551,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2648185,8551,4,2007,4,1,24,510,12580.0,,N,N,L,3,3,5000,0,0,0,0,3,5000,0,0,3,5000
2648186,8551,4,2007,4,1,24,510,12580.0,,N,N,L,4,9,26000,0,0,0,0,9,26000,0,0,9,26000
2648187,8551,4,2007,4,1,24,510,12580.0,,N,N,L,5,22,60000,0,0,0,0,22,60000,0,0,22,60000
2648188,8551,4,2007,4,1,24,510,12580.0,,N,N,L,6,13,41000,0,0,0,0,12,39000,0,0,13,41000
2648189,8551,4,2007,4,1,24,510,12580.0,,N,N,L,7,28,124000,0,0,1,628000,29,752000,0,0,29,752000
2648190,8551,4,2007,4,1,24,510,12580.0,,N,N,L,8,24,87000,0,0,0,0,24,87000,0,0,24,87000
2648191,8551,4,2007,4,1,24,510,12580.0,,N,N,L,9,28,139000,0,0,1,645000,28,781000,0,0,29,784000
2648192,8551,4,2007,4,1,24,510,12580.0,,N,N,L,10,3,21000,0,0,1,850000,4,871000,0,0,4,871000
2648193,8551,4,2007,4,1,24,510,12580.0,,N,N,L,11,6,29000,0,0,0,0,6,29000,0,0,6,29000
2648194,8551,4,2007,4,1,24,510,12580.0,,N,N,L,12,4,12000,0,0,0,0,4,12000,0,0,4,12000
2648195,8551,4,2007,4,1,24,510,12580.0,,N,N,L,13,3,15000,0,0,0,0,3,15000,0,0,3,15000
2648196,8551,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2648197,8551,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2748555,13181,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2748556,13181,4,2007,4,1,24,510,12580.0,,N,N,L,2,5,16000,0,0,0,0,4,8000,0,0,5,16000
2748557,13181,4,2007,4,1,24,510,12580.0,,N,N,L,3,11,74000,0,0,0,0,4,6000,0,0,11,74000
2748558,13181,4,2007,4,1,24,510,12580.0,,N,N,L,4,54,203000,0,0,0,0,22,98000,0,0,54,203000
2748559,13181,4,2007,4,1,24,510,12580.0,,N,N,L,5,114,429000,0,0,0,0,44,286000,0,0,114,429000
2748560,13181,4,2007,4,1,24,510,12580.0,,N,N,L,6,114,409000,0,0,0,0,52,224000,0,0,114,409000
2748561,13181,4,2007,4,1,24,510,12580.0,,N,N,L,7,217,965000,0,0,0,0,97,546000,0,0,217,965000
2748562,13181,4,2007,4,1,24,510,12580.0,,N,N,L,8,236,939000,0,0,0,0,95,495000,0,0,236,939000
2748563,13181,4,2007,4,1,24,510,12580.0,,N,N,L,9,195,831000,0,0,0,0,73,286000,0,0,195,831000
2748564,13181,4,2007,4,1,24,510,12580.0,,N,N,L,10,59,217000,0,0,0,0,24,79000,0,0,59,217000
2748565,13181,4,2007,4,1,24,510,12580.0,,N,N,L,11,36,159000,0,0,0,0,18,73000,0,0,36,159000
2748566,13181,4,2007,4,1,24,510,12580.0,,N,N,L,12,38,68000,0,0,0,0,19,29000,0,0,38,68000
2748567,13181,4,2007,4,1,24,510,12580.0,,N,N,L,13,131,683000,0,0,0,0,56,275000,0,0,131,683000
2748568,13181,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2748569,13181,4,2007,4,1,24,510,12580.0,,N,N,L,15,13,39000,0,0,0,0,2,3000,0,0,13,39000
2771345,13181,4,2007,5,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2771346,13181,4,2007,5,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2771347,13181,4,2007,5,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2771348,13181,4,2007,5,1,24,510,12580.0,,N,N,L,4,2,4000,0,0,0,0,2,4000,0,0,2,4000
2771349,13181,4,2007,5,1,24,510,12580.0,,N,N,L,5,2,4000,0,0,0,0,0,0,0,0,2,4000
2771350,13181,4,2007,5,1,24,510,12580.0,,N,N,L,6,5,8000,0,0,0,0,3,6000,0,0,5,8000
2771351,13181,4,2007,5,1,24,510,12580.0,,N,N,L,7,2,3000,0,0,0,0,2,3000,0,0,2,3000
2771352,13181,4,2007,5,1,24,510,12580.0,,N,N,L,8,9,30000,0,0,0,0,7,27000,0,0,9,30000
2771353,13181,4,2007,5,1,24,510,12580.0,,N,N,L,9,3,7000,0,0,0,0,2,6000,0,0,3,7000
2771354,13181,4,2007,5,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2771355,13181,4,2007,5,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2771356,13181,4,2007,5,1,24,510,12580.0,,N,N,L,12,3,4000,0,0,0,0,3,4000,0,0,3,4000
2771357,13181,4,2007,5,1,24,510,12580.0,,N,N,L,13,2,24000,0,0,0,0,2,24000,0,0,2,24000
2771358,13181,4,2007,5,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2771359,13181,4,2007,5,1,24,510,12580.0,,N,N,L,15,1,1000,0,0,0,0,1,1000,0,0,1,1000
2871265,14640,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2871266,14640,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2871267,14640,4,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2871268,14640,4,2007,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2871269,14640,4,2007,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
2871270,14640,4,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2871271,14640,4,2007,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
2871272,14640,4,2007,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
2871273,14640,4,2007,4,1,24,510,12580.0,,N,N,L,9,1,35000,0,0,0,0,1,35000,0,0,1,35000
2871274,14640,4,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2871275,14640,4,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2871276,14640,4,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2871277,14640,4,2007,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
2871278,14640,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2871279,14640,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2883446,15044,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2883447,15044,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2883448,15044,4,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2883449,15044,4,2007,4,1,24,510,12580.0,,N,N,L,4,1,3000,0,0,0,0,0,0,0,0,1,3000
2883450,15044,4,2007,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
2883451,15044,4,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2883452,15044,4,2007,4,1,24,510,12580.0,,N,N,L,7,1,5000,0,0,0,0,1,5000,0,0,1,5000
2883453,15044,4,2007,4,1,24,510,12580.0,,N,N,L,8,1,2000,0,0,0,0,0,0,0,0,1,2000
2883454,15044,4,2007,4,1,24,510,12580.0,,N,N,L,9,2,2000,0,0,0,0,0,0,0,0,2,2000
2883455,15044,4,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2883456,15044,4,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2883457,15044,4,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
2883458,15044,4,2007,4,1,24,510,12580.0,,N,N,L,13,1,1000,0,0,0,0,0,0,0,0,1,1000
2883459,15044,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2883460,15044,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2906184,15648,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2906185,15648,4,2007,4,1,24,510,12580.0,,N,N,L,2,40,97000,0,0,0,0,1,9000,0,0,40,97000
2906186,15648,4,2007,4,1,24,510,12580.0,,N,N,L,3,60,368000,0,0,0,0,11,109000,0,0,60,368000
2906187,15648,4,2007,4,1,24,510,12580.0,,N,N,L,4,198,1060000,0,0,0,0,19,280000,0,0,198,1060000
2906188,15648,4,2007,4,1,24,510,12580.0,,N,N,L,5,474,2764000,0,0,0,0,43,574000,0,0,474,2764000
2906189,15648,4,2007,4,1,24,510,12580.0,,N,N,L,6,428,2166000,0,0,0,0,56,576000,0,0,428,2166000
2906190,15648,4,2007,4,1,24,510,12580.0,,N,N,L,7,797,4528000,0,0,0,0,102,1051000,0,0,797,4528000
2906191,15648,4,2007,4,1,24,510,12580.0,,N,N,L,8,1043,5915000,2,248000,0,0,105,1312000,0,0,1045,6163000
2906192,15648,4,2007,4,1,24,510,12580.0,,N,N,L,9,716,4402000,0,0,1,679000,96,1052000,0,0,717,5081000
2906193,15648,4,2007,4,1,24,510,12580.0,,N,N,L,10,173,804000,0,0,0,0,19,238000,0,0,173,804000
2906194,15648,4,2007,4,1,24,510,12580.0,,N,N,L,11,121,688000,0,0,0,0,18,282000,0,0,121,688000
2906195,15648,4,2007,4,1,24,510,12580.0,,N,N,L,12,98,484000,0,0,0,0,9,46000,0,0,98,484000
2906196,15648,4,2007,4,1,24,510,12580.0,,N,N,L,13,558,3719000,1,212000,0,0,48,752000,0,0,559,3931000
2906197,15648,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2906198,15648,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
2989986,17777,4,2007,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
2989987,17777,4,2007,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
2989988,17777,4,2007,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
2989989,17777,4,2007,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
2989990,17777,4,2007,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
2989991,17777,4,2007,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
2989992,17777,4,2007,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
2989993,17777,4,2007,4,1,24,510,12580.0,,N,N,L,8,1,28000,0,0,0,0,1,28000,1,28000,1,28000
2989994,17777,4,2007,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
2989995,17777,4,2007,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
2989996,17777,4,2007,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
2989997,17777,4,2007,4,1,24,510,12580.0,,N,N,L,12,0,0,1,225000,0,0,1,225000,1,225000,1,225000
2989998,17777,4,2007,4,1,24,510,12580.0,,N,N,L,13,0,0,1,127000,0,0,1,127000,1,127000,1,127000
2989999,17777,4,2007,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
2990000,17777,4,2007,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
3176,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
3177,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
3178,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,3,4,273000,0,0,1,500000,3,200000,0,0,5,773000
3179,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,4,7,345000,3,610000,2,1200000,6,605000,0,0,12,2155000
3180,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,5,22,945000,4,730000,6,3492000,16,1633000,0,0,32,5167000
3181,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,6,18,952000,8,1390000,10,5169000,10,1261000,0,0,36,7511000
3182,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,7,43,2203000,16,2968000,13,7703000,28,3185000,0,0,72,12874000
3183,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,8,36,2063000,16,3071000,18,9119000,25,2410000,0,0,70,14253000
3184,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,9,24,1134000,16,2842000,11,5463000,21,2330000,0,0,51,9439000
3185,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,10,6,260000,2,400000,1,496000,6,706000,0,0,9,1156000
3186,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,11,2,100000,1,150000,2,649000,4,600000,0,0,5,899000
3187,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,12,0,0,4,718000,4,2185000,1,320000,0,0,8,2903000
3188,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,13,15,622000,4,850000,4,2266000,12,539000,0,0,23,3738000
3189,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
3190,1,1,2006,4,1,24,510,12580.0,78.0,N,N,L,15,2,125000,0,0,1,815000,2,890000,0,0,3,940000
