,STUSAB,LOGRECNO,B01001_001,B02001_002,B02001_003,B11001_006,B11001A_006,B11001B_006,B15002_011,B15002_028,C15002A_004,C15002A_009,C15002B_004,C15002B_009,B17001_002,B17001A_002,B17001B_002,B19113_001,B19113A_001,B19113B_001,B23025_005,B25003_002,B25003A_002,B25003B_002,B25035_001,B25077_001
3861,md,5188,1294,367,818,93,41,52,96,70,,,,,,,,130739.0,,,52,413,140,226,1995.0,358400.0
3862,md,5189,2748,1082,1240,32,10,22,86,129,,,,,,,,155221.0,,,113,581,316,210,1990.0,385700.0
3863,md,5190,2969,598,2187,99,0,99,144,78,,,,,,,,126000.0,,,98,656,137,476,2000.0,364400.0
3864,md,5191,2604,616,1553,137,9,128,86,125,,,,,,,,108235.0,,,134,434,158,191,1988.0,449300.0
3865,md,5192,1288,450,719,20,7,13,48,119,,,,,,,,157240.0,,,8,397,144,215,1992.0,425000.0
3866,md,5193,1419,219,801,93,4,74,105,152,,,,,,,,95662.0,,,67,397,96,192,1969.0,327200.0
3867,md,5194,2199,339,1365,178,17,122,213,156,,,,,,,,68654.0,,,26,346,93,195,1966.0,298600.0
3868,md,5195,2448,8,2440,243,0,243,231,325,,,,,,,,47750.0,,,156,0,0,0,1983.0,
3869,md,5196,1709,253,1256,89,9,80,188,130,,,,,,,,101406.0,,,60,520,87,384,1984.0,249200.0
3870,md,5197,1975,1362,460,77,58,19,145,233,,,,,,,,129583.0,,,98,640,511,102,1966.0,300300.0
3871,md,5198,1446,818,503,30,20,10,142,104,,,,,,,,122845.0,,,73,423,310,97,1970.0,340100.0
3872,md,5199,1415,761,447,19,19,0,158,8,,,,,,,,112174.0,,,55,480,318,87,1965.0,293200.0
3873,md,5200,1109,777,207,27,12,15,82,63,,,,,,,,132885.0,,,14,414,323,55,1965.0,296000.0
3874,md,5201,1345,920,307,73,44,19,83,77,,,,,,,,113393.0,,,20,420,318,77,,296300.0
3875,md,5202,2350,368,1552,93,0,80,150,51,,,,,,,,132946.0,,,20,344,66,247,1997.0,446700.0
3876,md,5203,881,319,562,38,0,38,122,62,,,,,,,,148667.0,,,0,323,121,202,1994.0,493500.0
3877,md,5204,1442,59,1242,184,7,150,162,136,,,,,,,,95231.0,,,92,585,19,508,1986.0,246600.0
3878,md,5205,3624,13,3487,177,0,177,266,337,,,,,,,,106591.0,,,53,1425,13,1382,2001.0,328000.0
3879,md,5206,3718,188,3477,113,9,90,91,117,,,,,,,,137083.0,,,45,1016,50,929,1998.0,439100.0
3880,md,5207,1506,236,1109,139,0,139,75,117,,,,,,,,122372.0,,,138,492,105,334,,286400.0
3881,md,5208,1707,504,999,229,17,160,82,133,,,,,,,,81250.0,,,98,486,172,264,1978.0,241300.0
3882,md,5209,1001,246,688,32,16,16,84,104,,,,,,,,102188.0,,,48,270,129,134,1965.0,306000.0
3883,md,5210,1180,231,813,178,0,169,84,65,,,,,,,,96705.0,,,34,421,86,308,1987.0,206400.0
3884,md,5211,1288,623,535,69,8,53,105,123,,,,,,,,145625.0,,,0,406,233,156,1972.0,294000.0
3885,md,5212,1177,708,331,94,28,66,125,44,,,,,,,,107270.0,,,40,317,218,54,1965.0,312800.0
3886,md,5213,1228,763,285,33,24,9,75,112,,,,,,,,109844.0,,,77,394,279,97,,295800.0
3887,md,5214,2051,483,1169,69,10,40,107,51,,,,,,,,147361.0,,,63,539,158,320,1995.0,408200.0
3888,md,5215,1074,364,590,117,11,106,24,54,,,,,,,,96938.0,,,46,347,137,178,1982.0,229800.0
3889,md,5216,5945,612,4498,255,10,235,194,161,,,,,,,,164426.0,,,105,1810,198,1408,2006.0,453700.0
3890,md,5217,1844,461,1249,129,25,104,85,74,,,,,,,,101216.0,,,98,460,159,291,1984.0,198100.0
3891,md,5218,1454,441,894,105,15,79,68,117,,,,,,,,103571.0,,,14,437,137,240,1987.0,303000.0
3892,md,5219,1027,614,290,63,28,35,82,142,,,,,,,,90078.0,,,37,314,210,81,1977.0,300700.0
3893,md,5220,1248,437,720,64,6,58,87,101,,,,,,,,118393.0,,,167,311,163,148,1965.0,282600.0
3894,md,5221,2769,550,2033,220,13,197,280,146,,,,,,,,122417.0,,,95,684,178,449,1991.0,216500.0
3895,md,5222,3246,263,2775,109,0,109,237,126,,,,,,,,145568.0,,,167,882,67,740,1991.0,371900.0
3896,md,5223,2784,425,2124,169,8,161,157,152,,,,,,,,149167.0,,,144,790,186,563,1994.0,413100.0
3897,md,5224,1242,160,1038,113,11,102,14,128,,,,,,,,190156.0,,,98,363,38,317,1996.0,626800.0
3898,md,5225,1180,279,856,27,12,10,28,28,,,,,,,,173194.0,,,9,445,80,328,1995.0,497500.0
3899,md,5226,1267,96,1001,44,0,44,54,37,,,,,,,,173571.0,,,29,356,47,283,2006.0,524800.0
3900,md,5227,2012,200,1470,88,14,74,125,194,,,,,,,,140807.0,,,104,580,74,437,1996.0,366400.0
3901,md,5228,933,168,532,27,17,10,27,67,,,,,,,,122574.0,,,46,339,87,194,1988.0,333200.0
3902,md,5229,1060,651,400,18,0,18,171,61,,,,,,,,138750.0,,,31,331,184,141,1979.0,355900.0
3903,md,5230,1913,89,1669,198,0,193,148,130,,,,,,,,107056.0,,,96,452,4,428,1996.0,259800.0
3904,md,5231,1891,318,1473,173,5,163,234,222,,,,,,,,82083.0,,,105,570,85,459,1972.0,235200.0
3905,md,5232,1936,79,1828,179,4,175,164,179,,,,,,,,88750.0,,,54,639,42,595,1989.0,284300.0
3906,md,5233,1137,431,686,60,6,54,84,139,,,,,,,,103750.0,,,8,411,173,229,1987.0,267300.0
3907,md,5234,4123,179,3723,165,0,156,616,241,,,,,,,,140781.0,,,75,863,53,790,1995.0,286100.0
3908,md,5235,1465,38,1381,122,0,122,124,142,,,,,,,,115474.0,,,0,422,0,403,1995.0,168300.0
3909,md,5236,2871,275,2402,217,17,200,334,184,,,,,,,,91250.0,,,54,504,60,424,1992.0,254100.0
3910,md,5237,1109,17,1092,140,0,140,32,149,,,,,,,,95450.0,,,0,322,17,305,1991.0,203700.0
3911,md,5238,2642,196,2284,159,0,144,224,184,,,,,,,,125781.0,,,124,814,40,731,1989.0,320500.0
3912,md,5239,1103,280,687,3,0,0,101,75,,,,,,,,163542.0,,,16,311,82,190,1972.0,372400.0
3913,md,5240,2200,44,2054,62,6,56,166,57,,,,,,,,160104.0,,,38,649,18,579,1997.0,360700.0
3914,md,5241,2215,44,2121,127,6,102,206,200,,,,,,,,153625.0,,,63,639,22,598,2004.0,394600.0
3915,md,5242,2871,209,2492,149,0,140,90,46,,,,,,,,172331.0,,,110,827,104,675,2008.0,495500.0
3916,md,5243,4157,469,3473,266,4,262,364,172,,,,,,,,144896.0,,,99,1328,124,1145,2001.0,388200.0
3917,md,5244,1933,91,1685,91,0,91,200,153,,,,,,,,123239.0,,,34,642,67,544,1994.0,397900.0
3918,md,5245,1699,168,1493,127,0,127,58,89,,,,,,,,109167.0,,,112,470,74,385,1982.0,259800.0
3919,md,5246,1293,180,1032,143,10,133,114,113,,,,,,,,87361.0,,,30,406,70,308,1974.0,220900.0
3920,md,5247,2074,111,1821,201,0,201,156,119,,,,,,,,,,,33,364,35,329,1990.0,234600.0
3921,md,5248,2002,284,1519,97,0,97,174,304,,,,,,,,102850.0,,,126,495,81,388,1985.0,284700.0
3922,md,5249,2333,218,1939,63,6,57,215,221,,,,,,,,155625.0,,,142,790,112,605,1991.0,326200.0
3923,md,5250,3905,437,2975,152,31,121,272,210,,,,,,,,140000.0,,,230,1202,131,939,2001.0,395900.0
3924,md,5251,3074,393,2520,122,27,85,239,200,,,,,,,,122813.0,,,74,957,182,759,1996.0,271500.0
3925,md,5252,1913,1139,591,28,18,10,154,179,,,,,,,,128214.0,,,21,641,372,194,1985.0,437700.0
3926,md,5253,1072,504,396,8,0,8,131,177,,,,,,,,136176.0,,,15,369,221,125,1980.0,389600.0
3927,md,5254,565,274,190,29,17,12,131,40,,,,,,,,110795.0,,,0,205,107,89,1983.0,414500.0
3928,md,5255,865,516,269,64,35,11,106,97,,,,,,,,76563.0,,,36,254,146,86,1971.0,350000.0
3929,md,5256,635,239,351,55,6,44,79,118,,,,,,,,78214.0,,,28,184,92,82,1969.0,304400.0
3930,md,5257,3822,613,2738,218,9,160,377,220,,,,,,,,142125.0,,,113,995,162,736,2005.0,365700.0
3931,md,5258,1711,608,970,45,27,7,321,337,,,,,,,,96250.0,,,88,520,220,268,1978.0,269500.0
3932,md,5259,1085,359,631,103,53,50,66,76,,,,,,,,105469.0,,,31,333,117,199,1986.0,356300.0
3933,md,5260,3880,616,2883,177,43,107,287,431,,,,,,,,149125.0,,,102,1121,204,846,1988.0,368500.0
3934,md,5261,2185,246,1818,139,9,124,295,285,,,,,,,,119306.0,,,90,689,126,543,1978.0,263600.0
3935,md,5262,1990,497,1402,78,7,71,223,151,,,,,,,,141974.0,,,48,549,114,408,1993.0,318800.0
3936,md,5263,1259,189,1070,78,0,78,129,97,,,,,,,,105972.0,,,28,484,81,403,1976.0,276000.0
3937,md,5264,2370,132,2063,205,0,158,224,186,,,,,,,,115208.0,,,67,675,23,612,1994.0,301000.0
3938,md,5265,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,,
3939,md,5266,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,,
3940,md,5267,2962,1919,731,35,8,27,111,68,,,,,,,,77778.0,,,20,16,16,0,1995.0,
3941,md,5268,1424,326,1066,97,27,70,183,158,,,,,,,,119438.0,,,98,444,107,315,1984.0,268000.0
3942,md,5269,2884,369,2278,220,29,191,301,320,,,,,,,,117250.0,,,164,716,91,583,1991.0,290800.0
3943,md,5270,1329,101,1149,59,0,41,188,212,,,,,,,,127083.0,,,27,443,41,364,1971.0,248500.0
3944,md,5271,3030,87,2799,183,13,170,201,151,,,,,,,,121458.0,,,187,993,46,893,1995.0,326500.0
3945,md,5272,2918,134,2663,242,0,242,449,152,,,,,,,,101563.0,,,91,812,31,747,1987.0,254400.0
3946,md,5273,2047,194,1586,142,17,125,158,257,,,,,,,,114821.0,,,83,603,77,454,1976.0,265800.0
3947,md,5274,1964,209,1659,84,0,62,251,153,,,,,,,,140850.0,,,31,634,78,507,1987.0,268300.0
3948,md,5275,2225,61,1901,147,0,129,284,200,,,,,,,,82955.0,,,62,630,52,534,1982.0,261600.0
3949,md,5276,1675,192,1443,78,0,78,167,167,,,,,,,,147054.0,,,61,485,25,432,1990.0,273800.0
3950,md,5277,1428,249,1039,101,0,75,156,171,,,,,,,,93529.0,,,42,534,113,389,1966.0,263900.0
3951,md,5278,1349,76,1253,152,0,152,227,133,,,,,,,,121181.0,,,68,310,38,261,1967.0,309800.0
3952,md,5279,2081,302,1594,87,22,56,198,349,,,,,,,,107148.0,,,67,666,123,526,1963.0,278900.0
3953,md,5280,1057,28,1002,31,0,31,148,86,,,,,,,,95313.0,,,95,381,10,364,1976.0,254500.0
3954,md,5281,2749,274,2097,97,8,77,206,277,,,,,,,,127222.0,,,82,889,96,674,1974.0,269000.0
3955,md,5282,1377,505,463,53,13,40,163,129,,,,,,,,75313.0,,,46,490,214,151,1985.0,47100.0
3956,md,5283,3081,363,2531,182,22,160,425,517,,,,,,,,112819.0,,,98,778,128,609,1981.0,228100.0
3957,md,5284,2724,241,2417,157,18,139,273,224,,,,,,,,132727.0,,,120,711,75,611,1996.0,348800.0
3958,md,5285,1889,334,1555,101,0,101,76,153,,,,,,,,126599.0,,,65,628,120,508,1979.0,268200.0
3959,md,5286,619,76,543,43,0,43,69,35,,,,,,,,99848.0,,,28,216,18,198,1972.0,195500.0
3960,md,5287,1307,36,1190,45,0,45,161,163,,,,,,,,117708.0,,,55,376,14,351,1973.0,249200.0
3961,md,5288,1070,159,867,37,16,21,247,113,,,,,,,,124000.0,,,44,358,76,270,1976.0,249500.0
3962,md,5289,2790,243,2222,142,0,121,236,275,,,,,,,,147528.0,,,35,660,71,499,1981.0,307500.0
3963,md,5290,1750,593,946,42,6,36,188,114,,,,,,,,132958.0,,,46,486,246,225,1977.0,283000.0
3964,md,5291,1103,410,299,18,9,9,117,35,,,,,,,,121771.0,,,34,371,205,109,1988.0,405100.0
3965,md,5292,3274,244,2494,131,10,106,267,230,,,,,,,,140781.0,,,126,999,134,753,1988.0,311400.0
3966,md,5293,2368,493,1547,71,0,63,272,183,,,,,,,,142143.0,,,78,484,51,397,1992.0,352300.0
3967,md,5294,715,124,430,25,0,25,98,56,,,,,,,,117875.0,,,34,246,55,147,1972.0,250000.0
3968,md,5295,2476,368,1694,127,7,95,116,133,,,,,,,,149896.0,,,128,758,142,542,1985.0,442400.0
3969,md,5296,1336,50,1075,80,0,68,128,92,,,,,,,,102917.0,,,101,387,22,319,1977.0,328700.0
3970,md,5297,1609,111,1277,105,0,105,304,154,,,,,,,,108828.0,,,16,464,16,407,1977.0,277400.0
3971,md,5298,2321,125,1936,98,0,98,106,65,,,,,,,,144342.0,,,94,650,69,538,1979.0,322200.0
3972,md,5299,1549,413,978,67,24,34,76,35,,,,,,,,145893.0,,,46,540,153,348,1978.0,436700.0
3973,md,5300,1876,322,1363,32,0,21,149,90,,,,,,,,167604.0,,,64,587,160,380,1982.0,336400.0
3974,md,5301,4085,707,3137,99,15,84,601,438,,,,,,,,132946.0,,,105,1133,173,862,1995.0,399500.0
3975,md,5302,2260,165,1803,257,28,203,181,129,,,,,,,,106132.0,,,131,790,95,590,1995.0,324900.0
3976,md,5303,2231,181,2026,97,0,97,138,206,,,,,,,,108906.0,,,77,565,33,532,1979.0,315800.0
3977,md,5304,2397,22,2111,108,0,79,138,270,,,,,,,,122734.0,,,122,650,22,562,1995.0,334400.0
3978,md,5305,2343,302,1333,60,0,60,231,139,,,,,,,,137109.0,,,74,803,134,495,2008.0,372400.0
3979,md,5306,1318,317,551,80,0,38,148,134,,,,,,,,82361.0,,,67,444,122,229,1960.0,251500.0
3980,md,5307,2829,156,1897,116,0,116,329,236,,,,,,,,110250.0,,,91,652,78,500,1988.0,293400.0
3981,md,5308,1412,16,1275,42,0,34,155,124,,,,,,,,126842.0,,,127,393,9,357,1994.0,294400.0
3982,md,5309,2000,553,1261,75,18,57,152,132,,,,,,,,138160.0,,,68,506,100,362,1983.0,268300.0
3983,md,5310,991,92,721,125,0,90,55,97,,,,,,,,,,,53,125,21,65,1968.0,153700.0
3984,md,5311,1514,177,519,57,6,51,166,218,,,,,,,,81786.0,,,90,364,44,209,1964.0,263200.0
3985,md,5312,2283,553,1409,167,35,126,117,132,,,,,,,,149211.0,,,44,781,215,486,1982.0,358800.0
3986,md,5313,2486,309,1439,181,0,111,349,329,,,,,,,,62043.0,,,87,330,58,174,1971.0,216700.0
3987,md,5314,2205,585,952,136,0,104,226,290,,,,,,,,87361.0,,,30,600,176,332,1957.0,219200.0
3988,md,5315,511,56,404,17,0,17,70,40,,,,,,,,87500.0,,,0,196,11,143,1971.0,270200.0
3989,md,5316,2155,106,1963,235,0,235,206,305,,,,,,,,93688.0,,,52,388,13,348,1983.0,156700.0
3990,md,5317,1808,663,831,41,14,27,199,139,,,,,,,,96964.0,,,101,423,86,303,1978.0,274900.0
3991,md,5318,2227,1,1896,135,0,121,125,70,,,,,,,,65976.0,,,180,515,0,450,1983.0,229400.0
3992,md,5319,1234,30,1154,70,0,56,197,157,,,,,,,,116157.0,,,13,368,15,339,1964.0,226000.0
3993,md,5320,1516,125,1345,97,15,82,135,196,,,,,,,,124219.0,,,170,448,41,399,1966.0,265700.0
3994,md,5321,1964,141,1321,206,15,133,296,141,,,,,,,,49740.0,,,445,300,8,271,1976.0,
3995,md,5322,1300,66,1180,163,0,163,153,130,,,,,,,,83750.0,,,152,409,13,380,1977.0,239900.0
3996,md,5323,2218,157,1656,199,0,193,219,243,,,,,,,,88125.0,,,110,332,16,281,1977.0,233600.0
3997,md,5324,886,116,368,26,0,0,95,88,,,,,,,,71288.0,,,69,189,64,99,1959.0,234500.0
3998,md,5325,1524,274,879,46,0,39,119,122,,,,,,,,118068.0,,,82,508,106,320,1982.0,329600.0
3999,md,5326,1682,66,1253,53,0,46,167,171,,,,,,,,119063.0,,,87,572,40,437,1973.0,313600.0
4000,md,5327,1452,109,867,44,0,12,103,113,,,,,,,,88088.0,,,114,383,41,290,1970.0,287100.0
4001,md,5328,1974,257,895,116,10,89,135,121,,,,,,,,105521.0,,,18,535,94,315,1981.0,279300.0
4002,md,5329,1524,78,1105,98,0,95,232,126,,,,,,,,79940.0,,,112,291,19,248,1955.0,206500.0
4003,md,5330,1126,28,908,134,0,134,116,136,,,,,,,,73854.0,,,82,352,23,276,1954.0,195600.0
4004,md,5331,542,0,484,77,0,77,103,103,,,,,,,,34663.0,,,42,66,0,62,1968.0,175000.0
4005,md,5332,783,31,736,80,0,80,87,50,,,,,,,,58533.0,,,46,109,19,82,1961.0,133700.0
4006,md,5333,1153,72,888,190,9,151,115,117,,,,,,,,35850.0,,,70,178,0,154,1961.0,146900.0
4007,md,5334,2834,141,2432,312,24,274,282,282,,,,,,,,61250.0,,,126,241,34,194,1976.0,206400.0
4008,md,5335,1661,61,1586,139,0,139,223,151,,,,,,,,91607.0,,,103,441,49,384,1966.0,268300.0
4009,md,5336,831,39,633,20,0,20,103,124,,,,,,,,111500.0,,,111,166,7,136,1975.0,290000.0
4010,md,5337,3209,18,2923,407,0,395,237,345,,,,,,,,78500.0,,,194,173,0,143,1991.0,170500.0
4011,md,5338,1446,172,1274,211,0,211,97,264,,,,,,,,30094.0,,,142,86,13,73,1967.0,323200.0
4012,md,5339,2788,55,2692,276,0,276,281,424,,,,,,,,44193.0,,,228,191,27,164,1976.0,242600.0
4013,md,5340,1651,234,1368,128,0,128,188,316,,,,,,,,118604.0,,,145,465,69,363,1980.0,220200.0
4014,md,5341,1597,62,1314,103,4,96,262,189,,,,,,,,90500.0,,,40,311,43,247,1962.0,187500.0
4015,md,5342,2188,0,1021,74,0,35,261,180,,,,,,,,38036.0,,,130,42,0,29,1970.0,
4016,md,5343,1394,13,913,57,0,57,151,93,,,,,,,,52756.0,,,94,32,0,32,1969.0,
4017,md,5344,3457,324,2554,280,30,227,371,497,,,,,,,,70893.0,,,234,670,55,524,1966.0,206100.0
4018,md,5345,1664,34,1324,176,0,132,125,247,,,,,,,,78889.0,,,59,368,9,297,1967.0,251100.0
4019,md,5346,1716,36,1583,236,0,217,312,170,,,,,,,,49390.0,,,53,49,0,38,1982.0,103300.0
4020,md,5347,1978,64,1722,309,17,279,290,256,,,,,,,,44551.0,,,146,226,5,188,1964.0,211400.0
4021,md,5348,412,0,412,51,0,51,64,21,,,,,,,,23843.0,,,22,76,0,76,1965.0,116400.0
4022,md,5349,1997,24,1809,204,0,204,178,216,,,,,,,,43750.0,,,117,269,0,258,1959.0,172400.0
4023,md,5350,1209,8,1116,105,0,80,190,132,,,,,,,,118750.0,,,9,395,8,342,1956.0,170100.0
4024,md,5351,719,6,702,74,0,74,80,129,,,,,,,,89167.0,,,68,204,6,187,1957.0,194400.0
4025,md,5352,1426,103,1173,122,0,99,182,165,,,,,,,,81053.0,,,116,477,29,399,1955.0,222400.0
4026,md,5353,2423,151,2112,152,29,123,383,322,,,,,,,,65000.0,,,99,431,43,380,1965.0,193300.0
4027,md,5354,1193,4,1169,64,0,64,266,144,,,,,,,,91314.0,,,20,0,0,0,1965.0,
4028,md,5355,2167,0,2105,269,0,269,175,313,,,,,,,,87578.0,,,100,519,0,506,1974.0,222300.0
4029,md,5356,1416,91,1325,153,0,153,183,102,,,,,,,,78207.0,,,102,201,30,171,1973.0,264500.0
4030,md,5357,1111,111,908,132,0,132,129,78,,,,,,,,78580.0,,,70,246,51,188,1966.0,229700.0
4031,md,5358,932,145,787,54,0,54,65,82,,,,,,,,63864.0,,,40,236,22,214,1963.0,259400.0
4032,md,5359,1921,130,1644,195,33,146,255,241,,,,,,,,57917.0,,,155,132,9,123,1966.0,219100.0
4033,md,5360,1103,33,771,26,0,26,58,135,,,,,,,,97557.0,,,55,268,20,192,1965.0,247000.0
4034,md,5361,1385,169,1207,124,11,113,172,129,,,,,,,,74727.0,,,111,525,108,408,1959.0,265600.0
4035,md,5362,591,46,525,41,0,41,77,117,,,,,,,,122330.0,,,4,214,29,165,1965.0,272300.0
4036,md,5363,1621,158,1261,94,15,79,119,225,,,,,,,,83526.0,,,80,435,81,333,1964.0,247200.0
4037,md,5364,1567,150,1184,250,32,218,241,92,,,,,,,,48173.0,,,80,158,58,100,1982.0,279600.0
4038,md,5365,1375,210,1057,113,34,79,159,283,,,,,,,,101827.0,,,55,471,72,386,1965.0,259600.0
4039,md,5366,1907,10,1706,226,0,226,168,218,,,,,,,,96304.0,,,82,449,10,400,1975.0,235600.0
4040,md,5367,3448,685,2556,440,39,392,227,163,,,,,,,,108261.0,,,140,795,236,536,2001.0,231800.0
4041,md,5368,574,91,468,101,0,101,57,111,,,,,,,,57250.0,,,12,70,43,22,1958.0,170700.0
4042,md,5369,1187,408,577,99,53,46,122,137,,,,,,,,71806.0,,,45,256,89,150,1949.0,190800.0
4043,md,5370,2229,116,2000,203,0,197,241,270,,,,,,,,104141.0,,,32,708,12,659,1981.0,191700.0
4044,md,5371,494,73,421,58,7,51,59,71,,,,,,,,,,,10,125,13,112,1969.0,171100.0
4045,md,5372,1629,67,1476,249,8,226,135,171,,,,,,,,57039.0,,,117,91,6,85,1966.0,163400.0
4046,md,5373,1676,10,1613,187,0,161,193,190,,,,,,,,70536.0,,,66,102,0,102,1967.0,170700.0
4047,md,5374,1980,0,1925,121,0,121,319,194,,,,,,,,59778.0,,,31,54,0,54,1969.0,
4048,md,5375,2764,99,2022,299,0,299,248,234,,,,,,,,46447.0,,,132,222,8,185,1971.0,199300.0
4049,md,5376,1566,108,1332,246,0,246,181,173,,,,,,,,105688.0,,,104,250,22,228,1977.0,237500.0
4050,md,5377,433,49,232,0,0,0,94,0,,,,,,,,,,,17,23,9,0,1982.0,
4051,md,5378,2155,52,2090,229,0,229,267,462,,,,,,,,78688.0,,,101,387,10,364,2002.0,204300.0
4052,md,5379,1436,42,1376,285,0,277,121,188,,,,,,,,86204.0,,,92,472,31,433,1992.0,207300.0
4053,md,5380,1631,269,1302,121,0,121,335,240,,,,,,,,122208.0,,,33,540,117,420,1956.0,204000.0
4054,md,5381,1688,238,1287,104,9,85,226,128,,,,,,,,96310.0,,,82,467,47,393,1979.0,179900.0
4055,md,5382,824,110,705,66,3,63,152,118,,,,,,,,82321.0,,,72,107,26,81,1969.0,239600.0
4056,md,5383,1061,85,893,119,16,103,86,166,,,,,,,,79167.0,,,104,332,15,282,1966.0,133500.0
4057,md,5384,2048,178,1762,126,0,109,327,297,,,,,,,,66194.0,,,166,333,11,322,1983.0,264900.0
4058,md,5385,843,0,820,132,0,109,113,136,,,,,,,,31739.0,,,64,0,0,0,1969.0,
4059,md,5386,965,0,954,115,0,115,42,134,,,,,,,,49375.0,,,78,134,0,134,1978.0,157100.0
4060,md,5387,1156,15,1119,179,0,179,78,155,,,,,,,,79063.0,,,82,346,3,334,1986.0,184700.0
4061,md,5388,735,12,723,48,0,48,93,79,,,,,,,,41563.0,,,8,107,6,101,1977.0,167500.0
4062,md,5389,1774,67,1646,258,0,258,200,305,,,,,,,,52574.0,,,104,0,0,0,1968.0,
4063,md,5390,804,170,467,85,17,49,112,164,,,,,,,,73083.0,,,29,261,89,135,1984.0,60400.0
4064,md,5391,1208,9,1105,130,0,117,112,242,,,,,,,,75625.0,,,36,421,4,417,1985.0,203900.0
4065,md,5392,1944,59,1862,194,0,194,403,294,,,,,,,,58750.0,,,62,324,29,295,1961.0,183200.0
4066,md,5393,1120,67,1020,62,0,62,184,125,,,,,,,,67337.0,,,56,356,32,313,1963.0,215900.0
4067,md,5394,1454,134,1292,63,0,63,258,155,,,,,,,,79776.0,,,115,369,28,325,1960.0,219300.0
4068,md,5395,2218,125,1997,175,0,175,444,166,,,,,,,,91827.0,,,68,584,35,525,1969.0,243500.0
4069,md,5396,1159,24,1135,80,0,80,302,196,,,,,,,,136250.0,,,80,379,24,355,1973.0,258300.0
4070,md,5397,1263,179,987,138,0,120,110,273,,,,,,,,54853.0,,,41,519,80,421,1964.0,286000.0
4071,md,5398,1619,43,1576,234,0,234,57,171,,,,,,,,107750.0,,,51,423,32,391,1983.0,184900.0
4072,md,5399,1486,32,1183,138,9,111,164,137,,,,,,,,73278.0,,,114,343,7,295,1952.0,184800.0
4073,md,5400,1581,29,1331,177,0,177,236,120,,,,,,,,76328.0,,,182,364,16,348,1957.0,196200.0
4074,md,5401,869,16,817,68,0,59,113,130,,,,,,,,97404.0,,,38,249,16,224,1955.0,212400.0
4075,md,5402,1219,0,1219,288,0,288,22,291,,,,,,,,33833.0,,,147,0,0,0,1963.0,
4076,md,5403,599,29,521,119,0,111,76,133,,,,,,,,46346.0,,,41,8,0,8,1966.0,
4077,md,5404,2115,95,1837,310,8,282,243,360,,,,,,,,59569.0,,,51,386,0,352,1976.0,193600.0
4078,md,5405,2144,26,1977,277,0,245,136,341,,,,,,,,70417.0,,,102,84,11,73,1968.0,
4079,md,5406,1672,72,1600,194,0,194,250,169,,,,,,,,89643.0,,,58,545,28,517,1965.0,212900.0
4080,md,5407,1073,108,894,102,9,78,201,114,,,,,,,,69250.0,,,55,276,34,209,1957.0,220700.0
4081,md,5408,1141,29,1087,111,0,111,150,139,,,,,,,,57656.0,,,99,0,0,0,1967.0,
4082,md,5409,1688,116,1477,272,9,243,232,304,,,,,,,,52311.0,,,49,179,15,142,1966.0,223900.0
4083,md,5410,1711,66,1545,258,0,240,154,184,,,,,,,,57321.0,,,104,127,0,121,1975.0,217400.0
4084,md,5411,1630,65,1469,138,5,119,234,170,,,,,,,,63194.0,,,102,195,6,184,1969.0,202700.0
4085,md,5412,51,4,47,4,4,0,0,7,,,,,,,,,,,0,0,0,0,1966.0,
4086,md,5413,1689,55,1564,162,0,162,168,211,,,,,,,,71810.0,,,120,306,16,280,1962.0,213700.0
4087,md,5414,1042,11,1023,163,0,163,163,87,,,,,,,,65938.0,,,101,244,0,244,1972.0,139800.0
4088,md,5415,993,155,806,93,0,93,77,142,,,,,,,,88375.0,,,99,246,12,202,1947.0,184600.0
4089,md,5416,1600,22,1561,179,0,179,138,212,,,,,,,,70625.0,,,78,418,0,407,1958.0,184800.0
4090,md,5417,1993,223,1646,158,6,152,456,283,,,,,,,,68077.0,,,130,462,42,369,1962.0,207100.0
4091,md,5418,1561,76,1440,139,0,139,143,213,,,,,,,,44901.0,,,192,360,17,316,1961.0,196200.0
4092,md,5419,1151,210,905,68,0,68,183,73,,,,,,,,91146.0,,,32,248,24,224,1947.0,218400.0
4093,md,5420,870,79,761,74,6,59,155,142,,,,,,,,98083.0,,,93,235,10,195,1963.0,209300.0
4094,md,5421,1149,73,923,103,0,103,138,147,,,,,,,,59167.0,,,100,282,10,256,1957.0,172700.0
4095,md,5422,3584,134,3390,313,0,313,444,408,,,,,,,,102083.0,,,209,942,86,844,1995.0,225500.0
4096,md,5423,2137,22,2028,298,17,281,80,444,,,,,,,,48800.0,,,75,221,5,206,1966.0,195300.0
4097,md,5424,538,38,451,9,9,0,57,75,,,,,,,,99297.0,,,0,250,9,192,1967.0,261000.0
4098,md,5425,1842,15,1797,334,0,334,179,268,,,,,,,,68328.0,,,252,303,0,303,1979.0,242900.0
4099,md,5426,1447,0,1343,249,0,216,118,186,,,,,,,,59250.0,,,112,387,0,368,1970.0,199600.0
4100,md,5427,1524,0,1524,298,0,298,33,225,,,,,,,,80035.0,,,100,356,0,356,1978.0,186700.0
4101,md,5428,824,10,701,48,0,48,103,136,,,,,,,,59674.0,,,65,276,10,212,1963.0,205400.0
4102,md,5429,1082,21,1029,180,0,169,69,93,,,,,,,,20714.0,,,60,220,0,220,1964.0,246800.0
