,COUNTYFP,NAME,year,city_name,msa,loan_type,action_taken_type,income_group_code,income_group,cra_level,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoans,amtLoans,avgSmallLoan,nWorkingLoans,amtWorkingLoans,total_jobs,sb_jobs,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,nLoans1_per_totaljob,amtLoans1_per_totaljob,nLoans100k_per_totaljob,amtLoans100k_per_totaljob,nLoans250k_per_totaljob,amtLoans250k_per_totaljob,nLoansToSmallest_per_totaljob,amtLoansToSmallest_per_totaljob,nLoans_per_totaljob,amtLoans_per_totaljob,nWorkingLoans_per_totaljob,amtWorkingLoans_per_totaljob,nLoans1_per_sbjob,amtLoans1_per_sbjob,nLoans100k_per_sbjob,amtLoans100k_per_sbjob,nLoans250k_per_sbjob,amtLoans250k_per_sbjob,nLoansToSmallest_per_sbjob,amtLoansToSmallest_per_sbjob,nLoans_per_sbjob,amtLoans_per_sbjob,nWorkingLoans_per_sbjob,amtWorkingLoans_per_sbjob,pop_total,pop_white,pop_black,total_households,white_householders,black_householders,female_householders,total_housing_units,occupied_housing_units,vacant_housing_units,educated,unemployed_16plus,poverty_past_12_months,mfi,travel_time_to_work,owner_occ_housing_units,median_home_value,median_year_built,pop_25plus,labor_force_16plus,poverty_status_known,pop_total_err,pop_white_err,pop_black_err,total_households_err,white_householders_err,black_householders_err,female_householders_err,total_housing_units_err,occupied_housing_units_err,vacant_housing_units_err,educated_serr,unemployed_16plus_err,poverty_past_12_months_err,mfi_err,travel_time_to_work_err,owner_occ_housing_units_err,median_home_value_err,pop_25plus_err,labor_force_16plus_err,poverty_status_known_err,pct_white,pct_black,pct_white_householders,pct_black_householders,pct_female_householders,peducated,pct_unemployed,pct_poverty,pct_vacant,pct_white_serr,pct_black_serr,pct_white_householders_serr,pct_black_householders_serr,pct_female_householders_serr,peducated_serr,pct_unemployed_serr,pct_poverty_serr,pct_vacant_serr,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,avgSmallLoan_adj,amtLoans_adj,amtWorkingLoans_adj,amtLoans1_per_totaljob_adj,amtLoans100k_per_totaljob_adj,amtLoans250k_per_totaljob_adj,amtLoansToSmallest_per_totaljob_adj,amtLoans_per_totaljob_adj,amtWorkingLoans_per_totaljob_adj,amtLoans1_per_sbjob_adj,amtLoans100k_per_sbjob_adj,amtLoans250k_per_sbjob_adj,amtLoansToSmallest_per_sbjob_adj,amtLoans_per_sbjob_adj,amtWorkingLoans_per_sbjob_adj,mfi_adj,median_home_value_adj,mfi_err_adj,median_home_value_err_adj,STATEFP,TRACTCE,GEOID_data,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,split_county_indicator,population_classification,CSA2010
1590,510,2713.0,2016,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,61.0,934000.0,2.0,365000.0,2.0,1000000.0,33.0,1048000.0,65.0,2299000.0,15311.475409836066,65.0,2299000.0,23824.0,236.0,23824.0,4308.0,12348.0,7168.0,4564.0,5868.0,13392.0,0.0,0.0,0.0,16.0,0.0,32.0,2696.0,0.0,0.0,448.0,128.0,472.0,0.0,144.0,16552.0,544.0,88.0,1584.0,1120.0,0.0,17544.0,4992.0,32.0,928.0,16.0,312.0,23080.0,744.0,1568.0,3756.0,5224.0,8968.0,8884.0,14940.0,17.0,27.0,32.0,99.0,1306.0,236.0,26.0,425.0,646.0,148.0,0.0025604432505036937,39.204163868368035,8.3948959032908e-05,15.320685023505709,8.3948959032908e-05,41.974479516454,0.0013851578240429818,43.98925453324379,0.00272834116856951,96.49932840832774,0.00272834116856951,96.49932840832774,0.2584745762711864,3957.6271186440677,0.00847457627118644,1546.6101694915253,0.00847457627118644,4237.28813559322,0.13983050847457626,4440.677966101695,0.2754237288135593,9741.525423728814,0.2754237288135593,9741.525423728814,2877,2355,230,1192,924,168,41,1192,1192,0,1716.0,14.0,176.0,171705.0,37940,754,495600.0,1939,2088.0,1606.0,2805.0,2877,2355,230,1192,168,924,41,1192,1192,0,575.7817757795973,14.0,176.0,171705.0,37940,754,495600.0,2088.0,1606.0,2805.0,0.8185610010427529,0.07994438651372958,0.7751677852348994,0.14093959731543623,0.034395973154362415,0.8218390804597702,0.008717310087173101,0.06274509803921569,0.0,0.0,0.0,0.47895215853915246,0.47895215853915246,0.47895215853915246,0.5269719805126128,0.0,4.1336272782807514e-10,0.0,1046731.0461570569,409054.4238194066,1120697.051560018,1174490.510034899,17159.525346837,2576482.5215364816,2576482.5215364816,43.93599085615585,17.169846533722573,47.04067543485637,49.29862785572947,108.1465128247348,108.1465128247348,4435.3010430383765,1733.2814568618924,4748.7163201695685,4976.654703537708,10917.298820069836,10917.298820069836,192429.2872381129,555417.458753145,192429.2872381129,555417.458753145,24,271300,24510271300,Census Tract 2713,G5020,S,2862994,3175,+39.3628280,-076.6395253,N,L,Greater Roland Park/Poplar Hill
1591,510,2713.0,2017,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,71.0,756000.0,0.0,0.0,2.0,1000000.0,40.0,708000.0,73.0,1756000.0,10647.887323943662,73.0,1756000.0,23776.0,246.0,23776.0,4224.0,12576.0,6976.0,4712.0,5944.0,13120.0,0.0,0.0,0.0,32.0,0.0,32.0,2512.0,0.0,0.0,560.0,64.0,584.0,0.0,120.0,16504.0,744.0,168.0,1296.0,1160.0,0.0,17232.0,5192.0,32.0,1000.0,32.0,288.0,22944.0,832.0,1536.0,4040.0,5248.0,8728.0,8672.0,15104.0,22.0,41.0,18.0,122.0,1271.0,246.0,26.0,431.0,638.0,133.0,0.002986204576043069,31.79676985195155,0.0,0.0,8.411843876177658e-05,42.059219380888294,0.0016823687752355316,29.77792732166891,0.003070323014804845,73.85598923283983,0.003070323014804845,73.85598923283983,0.2886178861788618,3073.170731707317,0.0,0.0,0.008130081300813009,4065.040650406504,0.16260162601626016,2878.048780487805,0.2967479674796748,7138.211382113821,0.2967479674796748,7138.211382113821,2715,2273,161,1095,874,140,23,1162,1095,67,1713.0,6.0,59.0,202969.0,38330,718,542000.0,1939,2009.0,1552.0,2642.0,2715,2273,161,1095,140,874,23,1162,1095,67,582.3527355987782,6.0,59.0,202969.0,38330,718,542000.0,2009.0,1552.0,2642.0,0.8372007366482505,0.05930018416206261,0.7981735159817351,0.1278538812785388,0.021004566210045664,0.8526630164260827,0.003865979381443299,0.022331566994700985,0.0576592082616179,0.0,0.0,0.4913973693912005,0.4913973693912005,0.4913973693912005,0.547470319820759,0.0,0.0191985440200301,0.0,847246.9709793737,0.0,1120697.051560018,793453.5125044928,11933.055929286953,1967944.0225393916,1967944.0225393916,35.634546222214574,0.0,47.13564315107748,33.372035350962854,82.77018937329204,82.77018937329204,3444.0933779649336,0.0,4555.679071382187,3225.420782538589,7999.7724493471205,7999.7724493471205,227466.7598580853,607417.8019455298,227466.7598580853,607417.8019455298,24,271300,24510271300,Census Tract 2713,G5020,S,2862994,3175,+39.3628280,-076.6395253,N,L,Greater Roland Park/Poplar Hill
1592,510,2713.0,2018,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,71.0,876000.0,2.0,350000.0,3.0,1246000.0,39.0,1155000.0,76.0,2472000.0,12338.028169014084,76.0,2472000.0,16312.0,363.0,16312.0,4536.0,9368.0,2408.0,5152.0,6376.0,4784.0,0.0,0.0,0.0,32.0,0.0,80.0,856.0,0.0,864.0,384.0,248.0,1336.0,0.0,1080.0,216.0,3784.0,0.0,6176.0,1256.0,0.0,10920.0,4360.0,16.0,744.0,0.0,272.0,15384.0,928.0,1520.0,3080.0,3632.0,3544.0,6696.0,9616.0,59.0,86.0,134.0,178.0,654.0,363.0,215.0,237.0,233.0,63.0,0.00435262383521334,53.702795487984304,0.00012260912211868564,21.456596370769986,0.00018391368317802846,76.38548307994115,0.0023908778813143696,70.80676802354095,0.004659146640510054,151.54487493869544,0.004659146640510054,151.54487493869544,0.19559228650137742,2413.223140495868,0.005509641873278237,964.1873278236915,0.008264462809917356,3432.5068870523414,0.10743801652892562,3181.818181818182,0.209366391184573,6809.917355371901,0.209366391184573,6809.917355371901,2575,2233,156,1061,870,124,12,1154,1061,93,1629.0,11.0,54.0,207955.0,36385,727,561200.0,0,1897.0,1481.0,2502.0,2575,2233,156,1061,124,870,12,1154,1061,93,558.9178880381752,11.0,54.0,207955.0,36385,727,561200.0,1897.0,1481.0,2502.0,0.8671844660194175,0.060582524271844664,0.8199811498586239,0.11687087653157399,0.011310084825636193,0.8587243015287296,0.007427413909520594,0.02158273381294964,0.0805892547660312,0.0,0.05208305621157443,0.5035063859441268,0.5035063859441268,0.5035063859441268,0.5518925754324674,0.0,0.018554768918760952,0.0,981730.6171665759,392243.96804600634,1396388.5262437826,1294405.094551821,13827.191791078532,2770363.111456365,2770363.111456365,60.184564563914655,24.046344289235307,85.6049856696777,79.35293615447651,169.83589452282766,169.83589452282766,2704.4920583101266,1080.5618954435436,3846.8003477790153,3565.854254963694,7631.854301532685,7631.854301532685,233054.55535716357,628935.1853354821,233054.55535716357,628935.1853354821,24,271300,24510271300,Census Tract 2713,G5020,S,2863370,3175,+39.3628280,-076.6395253,N,L,Greater Roland Park/Poplar Hill
1593,510,2714.0,2010,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,59.0,621000.0,0.0,0.0,0.0,0.0,15.0,277000.0,59.0,621000.0,10525.42372881356,59.0,621000.0,57696.0,0.0,57696.0,12536.0,33256.0,11904.0,9096.0,20352.0,28248.0,0.0,0.0,0.0,688.0,64.0,152.0,1840.0,0.0,296.0,224.0,560.0,1120.0,1000.0,1976.0,2016.0,40312.0,128.0,5400.0,1864.0,56.0,33616.0,19544.0,200.0,3600.0,48.0,688.0,55896.0,1800.0,3728.0,10560.0,15744.0,15128.0,16640.0,41056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010226012201885746,10.763311148086522,0.0,0.0,0.0,0.0,0.00025998336106489183,4.801026067665003,0.0010226012201885746,10.763311148086522,0.0010226012201885746,10.763311148086522,,,,,,,,,,,,,3646,2814,448,1529,1278,146,65,1718,1529,189,,,270.0,162583.0,55205,1034,440300.0,1939,,,3483.0,3646,2814,448,1529,146,1278,65,1718,1529,189,,,270.0,162583.0,55205,1034,440300.0,,,3483.0,0.7718047174986287,0.12287438288535381,0.8358404185742315,0.09548724656638326,0.04251144538914323,,,0.07751937984496124,0.110011641443539,0.0,8.994820671017974e-10,0.511414600089153,0.511414600089153,0.511414600089153,,,0.0,0.09457748045494158,695952.8690187712,0.0,0.0,310433.083282125,11795.811339301206,695952.8690187712,695952.8690187712,12.06241106868364,0.0,0.0,5.380495758494956,12.06241106868364,12.06241106868364,,,,,,,182206.28873378242,493442.911801876,182206.28873378242,493442.911801876,24,271400,24510271400,Census Tract 2714,G5020,S,1720995,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
1594,510,2714.0,2011,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,80.0,1039000.0,1.0,150000.0,6.0,2559000.0,46.0,912000.0,87.0,3748000.0,12987.5,87.0,3748000.0,20424.0,431.0,20424.0,6648.0,10160.0,3616.0,5896.0,7712.0,6816.0,0.0,0.0,0.0,664.0,32.0,144.0,2448.0,0.0,712.0,160.0,528.0,1064.0,536.0,1624.0,1736.0,3744.0,120.0,5456.0,1416.0,40.0,13504.0,5560.0,104.0,1072.0,32.0,152.0,19016.0,1408.0,2024.0,3408.0,3976.0,4368.0,8840.0,11584.0,20.0,72.0,129.0,138.0,992.0,431.0,150.0,187.0,115.0,468.0,0.0039169604386995694,50.871523697610655,4.896200548374461e-05,7.344300822561692,0.0002937720329024677,125.29377203290247,0.0022522522522522522,44.65334900117509,0.004259694477085781,183.5095965530748,0.004259694477085781,183.5095965530748,0.18561484918793503,2410.6728538283064,0.002320185614849188,348.0278422273782,0.013921113689095127,5937.354988399072,0.10672853828306264,2116.0092807424594,0.20185614849187936,8696.055684454757,0.20185614849187936,8696.055684454757,3546,2875,304,1499,1300,94,73,1695,1499,196,,82.0,293.0,169808.0,55545,1090,455000.0,1939,,2157.0,3437.0,3546,2875,304,1499,94,1300,73,1695,1499,196,,82.0,293.0,169808.0,55545,1090,455000.0,,2157.0,3437.0,0.8107727016356457,0.08573040045121263,0.867244829886591,0.06270847231487658,0.04869913275517011,,0.03801576263328697,0.08524876345650276,0.11563421828908554,5.231731309905249e-09,0.0,0.5285769159103796,0.5285769159103796,0.5285769159103796,,0.0,6.74706110886093e-10,0.0,1164404.2365708589,168104.5577340027,2867863.754942086,1022075.7110227365,14555.052957135735,4200372.549246948,4200372.549246948,57.011566616277854,8.230736277614705,140.41636089610685,50.0428765678974,205.6586637899994,205.6586637899994,2701.6339595611576,390.0337766450179,6653.976229564005,2371.405362001709,9745.643965770181,9745.643965770181,190303.32493130356,509917.1584598082,190303.32493130356,509917.1584598082,24,271400,24510271400,Census Tract 2714,G5020,S,1720995,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
1595,510,2714.0,2012,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,66.0,834000.0,0.0,0.0,2.0,700000.0,35.0,405000.0,68.0,1534000.0,12636.363636363636,68.0,1534000.0,15264.0,288.0,15264.0,4928.0,7608.0,2728.0,4888.0,5776.0,4600.0,0.0,0.0,0.0,592.0,96.0,96.0,1832.0,0.0,320.0,64.0,448.0,912.0,448.0,32.0,1496.0,4024.0,120.0,3840.0,928.0,16.0,9952.0,4656.0,48.0,496.0,0.0,112.0,14728.0,536.0,1256.0,2888.0,3640.0,2552.0,6016.0,9248.0,76.0,23.0,45.0,173.0,701.0,288.0,88.0,194.0,119.0,329.0,0.004323899371069182,54.638364779874216,0.0,0.0,0.0001310272536687631,45.859538784067084,0.0022929769392033544,26.53301886792453,0.004454926624737945,100.49790356394129,0.004454926624737945,100.49790356394129,0.22916666666666666,2895.8333333333335,0.0,0.0,0.006944444444444444,2430.5555555555557,0.12152777777777778,1406.25,0.2361111111111111,5326.388888888889,0.2361111111111111,5326.388888888889,3682,3030,308,1572,1382,99,95,1751,1572,179,2121.0,85.0,245.0,161528.0,56200,1118,468600.0,1939,2762.0,2196.0,3584.0,3682,3030,308,1572,99,1382,95,1751,1572,179,697.8111767992941,85.0,245.0,161528.0,56200,1118,468600.0,2762.0,2196.0,3584.0,0.8229223248234655,0.08365019011406843,0.8791348600508906,0.06297709923664122,0.060432569974554706,0.7679217958001449,0.038706739526411654,0.068359375,0.10222729868646488,0.0,6.298112175761818e-10,0.5357979730481367,0.5357979730481367,0.5357979730481367,0.49143754282143776,0.0,0.0,0.0,934661.3410010551,0.0,784487.9360920127,453882.30588180735,14161.535469712955,1719149.2770930678,1719149.2770930678,61.23305431086577,0.0,51.39464990120628,29.73547601426935,112.62770421207205,112.62770421207205,3245.3518784758858,0.0,2723.9164447639328,1575.9802287562754,5969.2683232398185,5969.2683232398185,181023.9533443866,525158.6383610244,181023.9533443866,525158.6383610244,24,271400,24510271400,Census Tract 2714,G5020,S,1720996,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
1596,510,2714.0,2013,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,81.0,912000.0,2.0,402000.0,2.0,1020000.0,52.0,1733000.0,85.0,2334000.0,11259.25925925926,85.0,2334000.0,16696.0,253.0,16696.0,5256.0,8512.0,2928.0,4632.0,6472.0,5592.0,32.0,0.0,0.0,608.0,48.0,80.0,1792.0,48.0,192.0,96.0,1608.0,792.0,384.0,88.0,1632.0,3936.0,80.0,4472.0,792.0,16.0,10072.0,5632.0,80.0,680.0,40.0,192.0,16144.0,552.0,1504.0,2992.0,3568.0,3376.0,6776.0,9920.0,95.0,22.0,50.0,144.0,806.0,253.0,186.0,184.0,75.0,419.0,0.004851461427886919,54.62386200287494,0.00011978917105893628,24.07762338284619,0.00011978917105893628,61.0924772400575,0.003114518447532343,103.79731672256828,0.005091039770004791,139.79396262577862,0.005091039770004791,139.79396262577862,0.3201581027667984,3604.7430830039525,0.007905138339920948,1588.9328063241107,0.007905138339920948,4031.620553359684,0.20553359683794467,6849.802371541502,0.3359683794466403,9225.296442687748,0.3359683794466403,9225.296442687748,3538,3024,228,1554,1401,69,69,1737,1554,183,2122.0,45.0,275.0,175060.0,50195,1089,474700.0,1939,2661.0,1983.0,3454.0,3538,3024,228,1554,69,1401,69,1737,1554,183,705.7030769440292,45.0,275.0,175060.0,50195,1089,474700.0,2661.0,1983.0,3454.0,0.8547201808931599,0.0644431882419446,0.9015444015444015,0.0444015444015444,0.0444015444015444,0.7974445697106352,0.0226928895612708,0.07961783439490445,0.10535405872193437,0.0,0.0,0.5487155861526591,0.5487155861526591,0.5487155861526591,0.5108734634275638,0.0,6.713853222685296e-10,0.0,1022075.7110227365,450520.2147271273,1143110.9925912186,1942167.9903535114,12618.218654601686,2615706.918341082,2615706.918341082,61.216801091443244,26.983721533728275,68.46615911542995,116.32534681082363,156.66668174060146,156.66668174060146,4039.824944753899,1780.712311174416,4518.225267158967,7676.5533215553805,10338.762523087282,10338.762523087282,196189.22584609676,531994.8903755406,196189.22584609676,531994.8903755406,24,271400,24510271400,Census Tract 2714,G5020,S,1720995,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
1597,510,2714.0,2014,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,69.0,1041000.0,1.0,150000.0,1.0,450000.0,39.0,1155000.0,71.0,1641000.0,15086.95652173913,71.0,1641000.0,15712.0,235.0,15712.0,5312.0,7688.0,2712.0,4320.0,6400.0,4992.0,48.0,0.0,0.0,416.0,0.0,48.0,2192.0,32.0,176.0,80.0,1448.0,816.0,432.0,80.0,440.0,3944.0,128.0,4488.0,944.0,0.0,9304.0,5776.0,32.0,536.0,0.0,64.0,15096.0,616.0,1408.0,2800.0,3248.0,2944.0,6904.0,8808.0,111.0,37.0,86.0,39.0,774.0,235.0,28.0,367.0,4.0,413.0,0.004391547861507129,66.2550916496945,6.364562118126272e-05,9.546843177189409,6.364562118126272e-05,28.640529531568227,0.0024821792260692464,73.51069246435846,0.0045188391038696535,104.44246435845214,0.0045188391038696535,104.44246435845214,0.2936170212765957,4429.787234042553,0.00425531914893617,638.2978723404256,0.00425531914893617,1914.8936170212767,0.16595744680851063,4914.893617021276,0.3021276595744681,6982.978723404255,0.3021276595744681,6982.978723404255,3612,3014,203,1564,1429,29,55,1738,1564,174,2138.0,55.0,371.0,187250.0,48635,1130,473000.0,1939,2640.0,2088.0,3525.0,3612,3014,203,1564,29,1429,55,1738,1564,174,693.715845049425,55.0,371.0,187250.0,48635,1130,473000.0,2640.0,2088.0,3525.0,0.8344407530454042,0.0562015503875969,0.9136828644501279,0.01854219948849105,0.03516624040920716,0.8098484848484848,0.026340996168582376,0.10524822695035461,0.1001150747986191,0.0,0.0,0.5555446759654241,0.5555446759654241,0.5555446759654241,0.5175759886733617,0.0,0.0,6.671360480769567e-10,1166645.630673979,168104.5577340027,504313.6732020081,1294405.094551821,16907.90769092723,1839063.8616099898,1839063.8616099898,74.2518858626514,10.699119000382046,32.097357001146136,82.38321630294176,117.0483618641796,117.0483618641796,4964.449492229697,715.3385435489478,2146.0156306468434,5508.106785326897,7825.803666425488,7825.803666425488,209850.52290461338,530089.7053878886,209850.52290461338,530089.7053878886,24,271400,24510271400,Census Tract 2714,G5020,S,1720995,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
1598,510,2714.0,2015,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,80.0,1223000.0,1.0,150000.0,4.0,2450000.0,41.0,1650000.0,85.0,3823000.0,15287.5,85.0,3823000.0,14208.0,223.0,14208.0,4936.0,6664.0,2608.0,4288.0,5736.0,4184.0,48.0,0.0,0.0,368.0,0.0,16.0,1888.0,0.0,200.0,16.0,376.0,480.0,392.0,16.0,328.0,4256.0,48.0,4920.0,856.0,0.0,8384.0,5104.0,64.0,520.0,16.0,120.0,13640.0,568.0,1208.0,2672.0,2936.0,2456.0,5912.0,8296.0,24.0,120.0,16.0,115.0,674.0,223.0,76.0,311.0,1.0,338.0,0.00563063063063063,86.07826576576576,7.038288288288288e-05,10.557432432432432,0.00028153153153153153,172.43806306306305,0.002885698198198198,116.13175675675676,0.005982545045045045,269.07376126126127,0.005982545045045045,269.07376126126127,0.35874439461883406,5484.304932735426,0.004484304932735426,672.6457399103139,0.017937219730941704,10986.547085201793,0.18385650224215247,7399.103139013453,0.3811659192825112,17143.497757847534,0.3811659192825112,17143.497757847534,3868,3163,256,1536,1402,39,84,1690,1536,154,2017.0,69.0,377.0,166813.0,47095,1049,474600.0,1939,2532.0,1987.0,3507.0,3868,3163,256,1536,39,1402,84,1690,1536,154,643.1205852527495,69.0,377.0,166813.0,47095,1049,474600.0,2532.0,1987.0,3507.0,0.8177352637021716,0.06618407445708377,0.9127604166666666,0.025390625,0.0546875,0.7966034755134281,0.034725717161550075,0.1074992871400057,0.09112426035502959,0.0,0.05689873295460098,0.5550841939260904,0.5550841939260904,0.5550841939260904,0.5082778013294847,0.0,0.0,0.07833991784516704,1370612.4940579021,168104.5577340027,2745707.7763220444,1849150.13507403,17132.656175723776,4284424.828113949,4284424.828113949,96.46765864709333,11.831683399071135,193.2508288514952,130.1485173897825,301.5501708976597,301.5501708976597,6146.244367972655,753.8320974618955,12312.590925210961,8292.153072080851,19212.66739064551,19212.66739064551,186946.8372618813,531882.8206703846,186946.8372618813,531882.8206703846,24,271400,24510271400,Census Tract 2714,G5020,S,1720995,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
1599,510,2714.0,2016,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,84.0,1513000.0,3.0,515000.0,0.0,0.0,43.0,978000.0,87.0,2028000.0,18011.904761904763,87.0,2028000.0,13560.0,211.0,13560.0,4368.0,6576.0,2616.0,3592.0,5856.0,4112.0,80.0,0.0,0.0,464.0,0.0,64.0,1768.0,0.0,224.0,0.0,280.0,592.0,496.0,32.0,264.0,4360.0,16.0,3952.0,968.0,0.0,7496.0,5240.0,48.0,616.0,0.0,160.0,13064.0,496.0,1392.0,2584.0,2712.0,2504.0,5408.0,8152.0,18.0,121.0,41.0,97.0,630.0,211.0,63.0,310.0,0.0,323.0,0.006194690265486726,111.57817109144543,0.00022123893805309734,37.97935103244838,0.0,0.0,0.0031710914454277286,72.12389380530973,0.006415929203539823,149.55752212389382,0.006415929203539823,149.55752212389382,0.3981042654028436,7170.616113744076,0.014218009478672985,2440.7582938388628,0.0,0.0,0.2037914691943128,4635.071090047393,0.41232227488151657,9611.374407582938,0.41232227488151657,9611.374407582938,3927,3094,254,1481,1340,50,102,1625,1481,144,2082.0,75.0,341.0,191250.0,44750,1027,468500.0,1939,2532.0,1988.0,3497.0,3927,3094,254,1481,50,1340,102,1625,1481,144,663.009279483493,75.0,341.0,191250.0,44750,1027,468500.0,2532.0,1988.0,3497.0,0.7878787878787878,0.06468041762159409,0.9047940580688724,0.0337609723160027,0.0688723835246455,0.8222748815165877,0.03772635814889336,0.09751215327423506,0.08861538461538461,0.0,7.232341156169603e-10,0.550409548855599,0.550409548855599,0.550409548855599,0.5245966225096839,0.0,6.631297978597374e-10,7.135276624970774e-10,1695614.6390103074,577158.9815534094,0.0,1096041.7164256978,20185.88855964652,2272773.6205637166,2272773.6205637166,125.04532736064213,42.56334672222783,0.0,80.82903513463847,167.60867408286998,167.60867408286998,8036.088336541741,2735.350623475874,0.0,5194.510504387193,10771.438960017615,10771.438960017615,214333.31111085345,525046.5686558685,214333.31111085345,525046.5686558685,24,271400,24510271400,Census Tract 2714,G5020,S,1720995,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
1600,510,2714.0,2017,Baltimore,12580.0,4.0,1.0,13.0,> 120% of MFI,upper,61.0,969000.0,1.0,150000.0,1.0,374000.0,32.0,969000.0,63.0,1493000.0,15885.245901639344,63.0,1493000.0,13536.0,215.0,13536.0,4176.0,6672.0,2688.0,3656.0,5424.0,4456.0,0.0,0.0,0.0,496.0,0.0,72.0,1752.0,0.0,224.0,0.0,280.0,576.0,528.0,56.0,296.0,4536.0,0.0,3952.0,768.0,0.0,7184.0,5336.0,16.0,696.0,16.0,288.0,12880.0,656.0,1104.0,2560.0,3088.0,2608.0,5160.0,8376.0,39.0,12.0,126.0,105.0,627.0,215.0,46.0,301.0,4.0,343.0,0.004506501182033097,71.58687943262412,7.387706855791962e-05,11.081560283687944,7.387706855791962e-05,27.63002364066194,0.002364066193853428,71.58687943262412,0.004654255319148936,110.298463356974,0.004654255319148936,110.298463356974,0.2837209302325581,4506.976744186047,0.004651162790697674,697.6744186046511,0.004651162790697674,1739.5348837209303,0.14883720930232558,4506.976744186047,0.2930232558139535,6944.186046511628,0.2930232558139535,6944.186046511628,4047,3144,261,1454,1297,61,80,1577,1454,123,2071.0,90.0,255.0,205521.0,42535,947,480100.0,1939,2530.0,1991.0,3608.0,4047,3144,261,1454,61,1297,80,1577,1454,123,660.940135065925,90.0,255.0,205521.0,42535,947,480100.0,2530.0,1991.0,3608.0,0.7768717568569311,0.06449221645663454,0.8920220082530949,0.041953232462173314,0.055020632737276476,0.8185770750988143,0.045203415369161226,0.07067627494456763,0.07799619530754598,0.6678799846636386,0.0,0.5428620227086972,0.5428620227086972,0.5428620227086972,0.5223421267053817,0.0,0.0,0.06705366396196491,1085955.4429616574,168104.5577340027,419140.6972834468,1085955.4429616574,17802.548245273076,1673200.697979107,1673200.697979107,80.22720471052435,12.419071936613676,30.964886028623432,80.22720471052435,123.61116267576145,123.61116267576145,5050.955548658872,781.8816638790823,1949.4916152718456,5050.955548658872,7782.3288278098,7782.3288278098,230326.7787336665,538046.6544539647,230326.7787336665,538046.6544539647,24,271400,24510271400,Census Tract 2714,G5020,S,1720995,0,+39.3468514,-076.6336709,N,L,Greater Roland Park/Poplar Hill
